SIBS,CHILDS,AGE,AGEKDBRN,EDUC,PAEDUC,MAEDUC,DEGREE,PADEG,MADEG,INCOM16,HOMPOP,INCOME,INCOME16,POLVIEWS,EQWLTH,HEALTH,CONBUS,CONEDUC,CONLABOR,CONPRESS,CONTV,CONSCI,NEWS,TVHOURS,STRESSWK,HELPPOOR,WWWHR,TWITTER,FACEBOOK,INSTAGRM,LINKEDIN,TUMBLR,PINTERST,CLSSMTES,SOCMED,MNTLHLTH,CESD1,SCISTUDY,COLDEG1,SCIENTGO,SCIENTBE,RINTJOB,RHLPSOC,PROUDWRK,REALINC,REALRINC
2,2,24,20,12,7,11,1,0,0,4,3,12,22,4,6,2,2,2,2,3,2,2,5,3.316676351,3,5,14.3137931,0,0,0,0,0,0,0,0,0,1,2,0,2.5,2.5,2,2,2,46800,38610
1,5,37,17,12,12,7,0,0,0,3,4,12,21,5,4,2,1,1,2,3,2,2,5,3.316676351,4,3,14.3137931,0,0,0,0,0,0,0,0,0,1,2,0,2.5,2.5,1,1,1,38610,0
4,2,47,23,12,12,12,1,1,1,2,3,12,21,4,0,2,2,2,2,2,2,2,5,2,2.5,3,3,0,0,0,0,0,0,0,0,0,0,2,0,1,2,3,3,3,38610,0
1,1,24,21,13,11,20,1,1,2,3,3,9,12,6,4,2,2,2,2,3,3,2,5,3.316676351,2.5,3,14.3137931,0,5,2,0,0,0,0,7,0,2,2,0,2.5,2.5,2,2,2,8775,8775
13,4,66,26,12,7,7,1,0,0,3,2,12,19,6,3,2,2,1,1,2,2,2,5,3.316676351,3,3,14.3137931,0,0,0,0,0,0,0,0,0,2,2,0,2.5,2.5,2,2,2,25740,7605
4,2,63,18,10,3,12,0,0,0,2,2,12,21,6,5,5,2,2,2,3,1,2,1,6,2.5,2,15,0,5,2,0,0,1,0,8,0,0,2,0,2,2,3,3,3,38610,0
3,2,58,19,12,12,12,1,1,1,2,2,12,20,7,0,2,2,2,2,2,2,2,4,2,2.5,3,12,0,0,0,0,0,0,0,0,0,0,1,0,1,2,3,3,3,31590,25740
5,3,42,17,10,5,6,0,0,0,2,8,12,23,3,4,5,1,1,2,2,3,2,5,8,2.5,5,4,0,5,2,0,0,1,0,8,0,0,2,0,2.5,2.5,3,3,3,56160,936
5,5,48,18,17,3,3,3,0,0,2,4,12,17,2,0,4,2,2,2,2,2,2,4,2,2.5,3,15,0,0,0,0,0,0,0,0,0,0,2,2,1,2,3,3,3,17550,0
2,3,54,25,14,15,9,1,1,0,3,3,12,20,4,4,3,2,3,2,2,2,2,5,3.316676351,2.5,3,14.3137931,0,5,0,0,0,1,0,6,0,1,2,0,2.5,2.5,2,2,2,31590,17550
5,3,65,26,9,4,4,0,0,0,2,2,6.5,13.5,6,4,3,2,1,2,2,1,1,5,3.316676351,1,3,14.3137931,0,0,0,0,0,0,0,0,0,4,2,0,2.5,2.5,3,3,3,0,0
5,1,37,33,15,12.04782821,12.13758921,1,2,2,2,2,12,20,3,3,5,3,2,2,3,3,2,1,5,2.5,4,2,0,5,0,3,0,0,0,8,0,0,2,0,2.5,2.5,2,4,2,31590,15210
8,2,59,20,6,3,3,0,0,0,1,2,12,17,3,0,3,2,2,2,2,2,2,5,2,2.5,3,14.3137931,0,0,0,0,0,0,0,0,0,0,2,0,2,2,3,3,3,17550,0
4,1,54,19,12,3,10,1,0,0,2,2,12,22,3,5,2,2,2,2,3,3,1,5,3.316676351,4,3,14.3137931,0,0,0,0,0,0,0,0,0,1,2,0,2.5,2.5,4,1,2,46800,25740
4,3,35,21,14,12.04782821,12.13758921,0,2,0,3,4,12,18,4,7,5,2,1,2,2,1,3,5,2,2.5,3,84,0,5,2,3,0,1,0,11,14,0,2,0,1,1,3,3,3,21060,0
2,2,29,24,14,14,15,1,1,2,2,2,12,18,2,0,2,2,2,2,2,2,2,1,1,2.5,3,20,0,0,0,0,0,0,0,0,0,0,2,0,2,3,3,3,3,21060,0
3,1,35,18,11,12.04782821,14,0,2,2,3,1,11,13,4,0,2,2,2,2,2,2,2,5,4,2.5,3,10,0,0,0,0,0,0,0,0,0,0,2,0,1,2,3,3,3,9945,8775
1,2,68,28,16,12.04782821,12,3,2,1,1,2,12,22,2,1,2,3,2,2,3,3,2,5,3.316676351,2,3,14.3137931,0,0,0,0,0,0,0,0,0,1,2,0,2.5,2.5,2,2,2,46800,5265
15,1,55,25,6,12.04782821,0,0,2,0,1,3,12,16,4,4,3,2,1,1,2,2,2,5,3.316676351,2.5,5,14.3137931,0,0,0,0,0,0,0,0,0,1,2,0,2.5,2.5,1,2,2,15210,12870
13,2,57,18,14,10,12.13758921,2,0,2,2,4,12,18,5,3,5,2,2,3,3,2,2,1,8,2.5,3,8,0,5,0,3,0,0,1,9,0,0,2,0,2.5,2.5,3,3,3,21060,11115
2,8,78,17,16,6,12.13758921,3,0,2,2,1,2,2,3,0,3,2,2,2,2,2,2,4,1,2.5,3,60,0,0,0,0,0,0,0,0,0,0,1,2,3,4,3,3,3,936,0
1,3,71,24,16,12,12,3,1,1,3,2,12,21,6,0,2,2,2,2,2,2,2,3,1,2.5,3,1,0,0,0,0,0,0,0,0,0,0,2,2,2,2,3,3,3,38610,0
2,3,64,33,20,18,16,4,4,3,3,2,12,24,2,1,2,2,1,1,2,2,1,5,3.316676351,2.5,1,14.3137931,0,0,0,0,0,0,0,0,0,1,2,0,2.5,2.5,3,3,3,65520,0
9,1,44,25,11,12.04782821,6,0,2,0,2,2,6.5,26,4,0,2,2,2,2,2,2,2,3,4,2.5,3,14,0,0,0,0,0,0,0,0,0,0,2,0,2,2,3,3,3,131676.6906,164382.0376
5,0,57,0,15,12.04782821,14,1,2,1,4,1,9,9,4,6,5,3,3,2,3,3,3,5,4,2.5,3,30,0,0,0,0,0,0,0,0,30,0,1,0,3,4,3,3,3,5265,0
2,0,25,0,14,12,12,1,1,1,3,2,12,19,4,0,2,2,2,2,2,2,2,5,3,2.5,3,5,0,0,0,0,0,0,0,0,0,0,2,0,2,2,3,3,3,25740,9945
1,2,30,23,16,12,12,1,1,1,3,3,12,19,2,1,2,2,3,2,3,2,2,5,3.316676351,3,1,14.3137931,0,0,0,0,0,1,0,1,0,1,2,0,2.5,2.5,2,2,2,25740,21060
8,0,58,0,14,12,8,2,1,0,2,1,12,19,6,5,5,2,2,2,3,3,2,1,1,2.5,2,10,0,0,0,0,0,1,0,1,0,0,2,1,2,2,3,3,3,25740,25740
2,0,76,0,12,11,11,1,0,0,2,2,12,20,5,0,2,2,2,2,2,2,2,1,8,2.5,3,4,0,0,0,0,0,0,0,0,0,0,2,0,2,2,3,3,3,31590,0
2,0,28,0,14,18,16,1,4,3,3,1,12,16,2,1,5,3,2,1,3,2,1,4,2,2.5,1,12,4,0,0,0,1,0,0,5,0,0,2,0,2.5,2.5,2,2,2,15210,15210
3,3,51,18,12,0,12,1,0,1,1,2,12,21,3,0,2,2,2,2,2,2,2,4,2,2.5,3,15,0,0,0,0,0,0,0,0,0,0,2,0,2,2,3,3,3,38610,21060
2,0,35,0,16,15,14,3,2,2,2,2,12,22,3,0,2,2,2,2,2,2,2,2,2,2.5,3,30,0,0,0,0,0,0,0,0,0,0,2,2,2,2,3,3,3,46800,21060
5,0,22,0,14,12.04782821,8,1,2,0,2,1,12,16,6,0,2,2,2,2,2,2,2,5,6,2.5,3,15,0,0,0,0,0,0,0,0,0,0,2,0,1,1,3,3,3,15210,12870
2,0,25,0,16,16,12,3,3,1,2,1,1,1,4,1,2,2,1,2,2,2,1,5,3.316676351,2.5,3,14.3137931,0,0,2,0,0,1,0,3,0,2,2,0,2.5,2.5,3,3,3,234,234
2,0,59,0,19,12,12,4,1,1,2,1,12,20,5,0,2,2,2,2,2,2,2,3,2,2.5,3,14,0,0,0,0,0,0,0,0,0,0,2,4,1,1,3,3,3,31590,31590
1,0,55,0,12,12,12,1,1,1,3,1,6,6,6,5,5,2,2,2,3,2,2,2,5,2.5,5,14.3137931,0,5,0,0,0,0,0,5,0,0,2,0,2,2,3,3,3,3042,0
3,4,84,22,16,12.04782821,12,3,2,1,3,1,10,12,6,5,1,2,1,3,3,3,1,5,3.316676351,2.5,3,14.3137931,0,0,0,0,0,0,0,0,0,1,2,0,2.5,2.5,3,3,3,8775,0
5,5,55,15,8,12,12.13758921,0,1,2,2,2,9,9,4,7,4,2,1,2,1,2,2,5,3.316676351,1,1,14.3137931,0,0,0,0,0,0,0,0,15,4,2,0,2.5,2.5,3,3,3,5265,0
7,3,79,35,12,12.04782821,12.13758921,0,2,2,2,1,6,6,3,4,3,3,3,3,1,1,2,5,3.316676351,2.5,3,14.3137931,0,0,0,0,0,0,0,0,5,3,2,0,2.5,2.5,3,3,3,3042,0
2,1,84,28,13,12,8,1,1,0,4,1,7,7,6,4,5,2,3,3,2,2,2,1,6,2.5,5,14.3137931,0,0,0,0,0,0,0,0,0,0,2,0,2.5,2.5,3,3,3,3510,0
7,1,65,20,15,12,12,2,1,1,4,1,12,21,4,3,5,2,1,2,2,2,1,1,6,2.5,3,14.3137931,0,0,0,0,0,0,0,0,0,0,2,1,2,2,3,3,3,38610,234
1,3,61,26,16,14,16,1,1,3,4,1,12,18,2,0,4,2,2,2,2,2,2,1,10,2.5,3,4,0,0,0,0,0,0,0,0,0,0,1,0,1,2,3,3,3,21060,0
3,1,26,25,9,0,16,1,0,1,2,2,4,4,5,4,3,3,3,2,3,3,2,5,3.316676351,2.5,2,14.3137931,0,5,0,0,0,0,0,5,14,3,2,0,2.5,2.5,4,3,4,2106,2106
8,1,57,19,12,7,12.13758921,1,0,2,4,1,12,17,4,1,2,2,3,2,2,2,2,5,3.316676351,3,1,14.3137931,0,5,0,3,0,0,0,8,0,1,2,0,2.5,2.5,2,1,2,17550,17550
1,1,31,29,17,14,16,3,1,3,3,3,12,23,3,3,5,2,2,2,2,3,1,5,1,2.5,2,7,0,5,0,3,0,1,0,9,0,0,1,2,2,2,3,3,3,56160,25740
1,1,38,33,16,17,12.13758921,3,3,2,4,4,12,24,5,0,1,2,2,2,2,2,2,5,2,2.5,3,5,0,0,0,0,0,0,0,0,0,0,2,2,2,2,3,3,3,65520,38610
3,2,51,19,11,12.04782821,12,1,2,1,3,1,12,17,7,4,4,2,3,2,3,2,2,5,3.316676351,2.5,5,14.3137931,0,0,0,0,0,0,0,0,10,2,2,0,2.5,2.5,3,3,3,17550,0
3,3,22,18,10,12.04782821,12,0,2,1,3,2,6.5,13.5,4,0,3,2,2,2,2,2,2,4,5,2.5,3,30,0,0,0,0,0,0,0,0,0,0,3,0,3,3,3,3,3,0,3510
2,0,55,0,18,8,10,4,0,0,4,1,12,18,6,6,5,1,2,2,2,2,2,2,3,2.5,4,5,0,0,0,0,0,0,0,0,0,0,2,3,2,2,3,3,3,21060,21060
1,0,46,0,20,10,10,2,1,1,4,1,12,18,4,0,2,2,2,2,2,2,2,4,4,2.5,3,10,0,0,0,0,0,0,0,0,0,0,1,3,1,1,3,3,3,21060,21060
3,0,80,0,16,14,12,3,1,1,3,1,9,10,4,4,2,2,2,2,2,1,1,5,3.316676351,2,3,14.3137931,0,0,0,0,0,0,0,0,0,1,2,0,2.5,2.5,3,3,3,6435,0
3,4,53,20,14,12.04782821,18,1,2,4,1,2,11,14,4,1,5,3,3,2,3,3,2,3,2,2.5,1,9,0,0,0,0,0,0,0,0,0,0,1,0,3,3,3,3,3,11115,1638
6,1,31,25,12,16,16,1,3,3,2,2,9,10,4,0,1,2,2,2,2,2,2,4,3,2.5,3,10,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3,3,3,6435,4212
6,2,53,25,12,13,12,1,1,1,3,1,12,23,5,1,1,1,2,2,1,1,2,5,3.316676351,4,3,14.3137931,0,0,0,0,0,0,0,0,0,1,2,0,2.5,2.5,1,1,1,56160,56160
3,0,24,0,11,12.04782821,12,0,2,1,1,2,12,15,4,2,5,3,1,2,3,3,2,5,2,2.5,2,1,0,5,2,0,0,1,0,8,0,0,3,0,2,2,3,3,3,12870,0
1,0,63,0,20,12.04782821,12.13758921,3,2,2,3,1,11,13,2,1,2,3,2,2,2,2,2,5,3.316676351,1,1,14.3137931,0,0,0,0,0,0,0,0,0,2,2,0,2.5,2.5,3,3,3,9945,0
2,2,38,32,18,16,16,4,3,3,3,4,12,23,5,6,5,2,3,2,2,3,2,5,3.316676351,2.5,5,5,0,5,0,3,0,0,0,8,0,0,2,0,2.5,2.5,2,2,2,56160,56160
1,2,44,27,18,12,12,4,1,1,2,2,12,24,4,0,2,2,2,2,2,2,2,5,1,2.5,3,10,0,0,0,0,0,0,0,0,0,0,1,3,2,2,3,3,3,65520,46800
3,4,54,28,14,10,12,1,0,1,2,2,12,25,4,4,5,2,2,3,3,2,2,3,3,2.5,3,5,0,5,2,0,0,1,0,8,2,0,1,0,2,2,3,3,3,74880,936
3,2,75,30,18,12,16,4,1,3,2,1,6.5,13.5,3,2,2,2,2,2,2,2,1,5,3.316676351,2.5,2,14.3137931,0,5,0,3,0,0,0,8,2,1,2,0,2.5,2.5,3,3,3,0,0
1,2,52,29,16,15,14,3,1,1,3,2,12,23,2,3,5,2,3,2,3,3,2,2,2,2.5,4,10,0,5,0,0,0,0,0,5,0,0,2,0,2.5,2.5,2,1,2,56160,17550
2,3,54,26,16,12.04782821,0,3,2,0,1,3,12,22,6,5,1,1,1,2,2,2,1,5,3.316676351,3,4,14.3137931,0,5,0,3,0,1,0,9,0,1,2,0,2.5,2.5,1,1,1,46800,9945
0,2,43,29,19,15,14,4,1,1,4,3,12,19,6,2,5,2,1,2,2,2,1,5,3,2.5,4,15,0,5,2,3,0,1,0,11,1,0,1,3,2,2,3,3,3,25740,25740
0,0,31,0,16,20,18,3,4,4,3,1,12,22,6,0,2,2,2,2,2,2,2,5,2,2.5,3,80,0,0,0,0,0,0,0,0,0,0,3,2,3,2,3,3,3,46800,46800
4,2,48,30,12,16,13,1,3,1,4,4,12,20,5,4,2,2,2,2,3,3,1,5,3.316676351,2.5,3,14.3137931,0,5,2,3,0,0,0,10,0,2,2,0,2.5,2.5,3,2,1,31590,0
2,1,86,32,11,12,12,1,1,1,3,2,6.5,13.5,6,7,5,2,3,3,3,3,2,2,3,2.5,4,14.3137931,0,0,0,0,0,0,0,0,0,0,2,0,2.5,2.5,3,3,3,0,0
1,3,50,25,16,16,12.13758921,2,3,2,2,1,12,20,4,6,5,2,2,2,3,3,2,5,2,2.5,4,2,0,5,0,0,0,1,0,6,0,0,2,1,3,2,3,3,3,31590,31590
3,3,58,27,16,16,14,3,3,2,3,2,12,24,5,0,1,2,2,2,2,2,2,5,1,2.5,3,7,0,0,0,0,0,0,0,0,0,0,2,2,3,3,3,3,3,65520,0
2,3,50,28,18,18,16,4,4,3,3,2,12,19,6,3,2,1,2,2,3,3,1,5,3.316676351,1,2,14.3137931,0,5,2,0,0,1,0,8,4,2,2,0,2.5,2.5,1,1,1,25740,21060
2,3,62,33,18,20,14,4,4,1,3,1,12,25,4,5,1,1,1,3,2,2,1,5,3.316676351,2.5,4,14.3137931,0,5,0,3,0,0,0,8,0,1,2,0,2.5,2.5,2,2,2,74880,31590
2,1,60,39,16,12,12,1,1,1,4,2,6.5,26,6,7,5,2,2,3,3,3,2,1,2,2.5,4,15,0,0,0,3,0,0,0,3,0,0,2,0,2.5,2.5,2,2,1,131676.6906,164382.0376
1,0,20,0,13,16,18,1,3,4,4,3,12,20,4,4,5,1,1,2,2,2,1,4,2,2.5,3,50,0,0,0,0,0,0,0,0,0,0,2,0,2.5,2.5,1,2,2,31590,936
4,0,30,0,16,12.04782821,18,3,2,4,3,2,12,21,2,3,2,2,2,2,2,3,1,5,3.316676351,2.5,2,14.3137931,0,5,0,0,0,0,0,5,4,2,2,0,2.5,2.5,2,1,2,38610,25740
3,2,35,20,9,12.04782821,10,0,2,0,2,1,9,9,6,0,2,2,2,2,2,2,2,3,6,2.5,3,40,0,0,0,0,0,0,0,0,0,0,2,0,2,1,3,3,3,5265,0
4,0,68,0,16,16,16,3,3,3,4,1,7,7,2,1,1,1,2,3,2,1,1,5,3.316676351,2,2,14.3137931,0,0,0,0,0,0,0,0,0,1,2,0,2.5,2.5,3,3,3,3510,0
5,2,60,24,6,12.04782821,0,0,2,0,1,2,12,22,5,7,5,2,2,3,3,3,1,5,3,2.5,4,1,0,0,0,0,0,0,0,0,0,0,2,0,2.5,2.5,3,3,3,46800,0
1,2,36,27,18,16,18,4,3,4,4,5,12,25,2,0,2,2,2,2,2,2,2,2,1,2.5,3,35,0,0,0,0,0,0,0,0,0,0,2,3,2,2,3,3,3,74880,65520
7,2,58,18,13,12.04782821,16,1,2,3,3,1,12,16,1,5,2,3,2,3,2,3,3,5,3.316676351,4,5,14.3137931,0,0,0,0,0,0,0,0,0,1,2,0,2.5,2.5,3,3,3,15210,0
4,0,71,0,12,8,16,1,0,1,2,1,9,10,7,7,5,3,3,3,3,2,2,1,7,2.5,4,3,0,5,0,0,0,0,0,5,0,0,1,0,2,2,3,3,3,6435,0
3,0,22,0,12,14,16,1,1,3,3,2,12,15,6,6,2,3,3,2,3,2,1,5,3.316676351,2.5,3,14.3137931,0,0,0,0,0,0,0,0,3,1,2,0,2.5,2.5,5,5,5,12870,12870
3,6,59,17,12,12,12,1,1,1,3,2,8,8,4,7,5,2,1,1,2,1,1,4,8,2.5,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2.5,2.5,3,3,3,4212,0
2,3,37,23,13,14,14,1,1,2,3,5,12,18,6,0,2,2,2,2,2,2,2,5,2,2.5,3,30,0,0,0,0,0,0,0,0,0,0,1,0,2,2,3,3,3,21060,17550
27,3,25,21,10,12,9,0,1,0,3,4,6.5,13.5,4,4,5,1,1,1,2,2,1,5,4,2.5,5,0,4,5,2,0,0,1,0,12,0,0,3,0,1,1,3,3,3,0,0
0,1,30,27,13,12,12.13758921,1,1,1,3,3,12,16,4,1,2,1,2,2,3,2,1,5,3.316676351,2.5,1,14.3137931,4,5,2,0,0,1,0,12,10,2,2,0,2.5,2.5,3,3,3,15210,0
4,5,61,21,14,13,13,1,1,1,2,2,12,22,4,2,1,2,1,2,3,2,2,5,3.316676351,2,3,14.3137931,4,0,0,0,0,0,0,4,3,1,2,0,2.5,2.5,2,1,2,46800,31590
4,3,44,17,12,12,9,1,1,0,1,1,12,16,3,1,5,2,3,3,2,2,2,5,4,2.5,3,10,0,5,0,0,0,0,0,5,30,0,1,0,2,2,3,3,3,15210,15210
1,1,36,20,14,15,15,1,1,1,2,2,9,10,3,1,5,2,3,2,2,2,2,4,1,2.5,2,5,0,5,0,3,0,1,0,9,0,0,2,0,2.5,2.5,2,1,2,6435,6435
0,0,21,0,12,12.04782821,12,1,2,1,3,2,6.5,13.5,4,0,3,2,2,2,2,2,2,5,4,2.5,3,40,0,0,0,0,0,0,0,0,0,0,2,0,2,2,3,3,3,0,936
2,0,68,0,20,12,18,4,1,4,3,1,11,14,2,3,5,2,2,2,3,3,1,1,1,2.5,3,15,0,5,0,3,0,0,0,8,3,0,2,3,2,2,3,3,3,11115,6435
9,3,39,19,4,3,3,0,0,0,2,5,12,16,2,2,3,2,1,2,2,2,1,5,3.316676351,2.5,3,14.3137931,0,0,0,0,0,0,0,0,0,2,2,0,2.5,2.5,2,2,2,15210,0
5,3,46,38,15,0,14,1,0,1,1,1,10,11,6,4,3,1,3,2,2,1,1,5,3.316676351,1,3,14.3137931,0,0,0,0,0,0,0,0,0,1,2,0,2.5,2.5,2,1,1,7605,7605
8,0,20,0,12,8,9,1,0,0,3,5,12,17,4,4,5,2,1,2,3,2,2,5,2,2.5,3,30,0,5,0,0,0,0,0,5,0,0,3,0,2,2,3,3,3,17550,1638
9,3,64,21,12,12.04782821,12.13758921,1,0,0,1,2,12,16,4,0,2,2,2,2,2,2,2,5,2,2.5,3,14.3137931,0,0,0,0,0,0,0,0,0,0,3,0,2,1,3,3,3,15210,0
9,2,49,25,1,3,0,0,0,0,2,4,12,20,4,4,3,2,1,1,2,1,2,5,3.316676351,2,5,14.3137931,0,0,0,0,0,0,0,0,0,1,2,0,2.5,2.5,3,3,3,31590,12870
8,2,42,28,6,0,12.13758921,0,0,0,1,4,12,17,3,0,2,2,2,2,2,2,2,5,1,2.5,3,14.3137931,0,0,0,0,0,0,0,0,0,0,3,0,2,2,3,3,3,17550,5265
6,0,53,0,11,11,8,0,0,0,3,2,6.5,13.5,6,4,3,3,3,3,3,3,2,5,3.316676351,2.5,3,14.3137931,0,0,0,0,0,0,0,0,0,1,2,0,2.5,2.5,3,3,3,0,0
4,3,28,20,12,12.04782821,12.13758921,1,2,2,2,6,12,18,2,3,5,2,1,3,1,3,1,3,3,2.5,1,0,0,5,0,0,0,0,0,5,0,0,2,0,2.5,2.5,3,3,3,21060,21060
10,0,68,0,12,4,7,1,0,0,2,2,12,18,4,1,2,2,2,2,2,1,2,5,3.316676351,4,5,14.3137931,0,0,0,0,0,0,0,0,0,1,2,0,2.5,2.5,1,2,1,21060,3510
4,0,19,0,12,12,15,1,2,2,4,5,6.5,13.5,4,0,3,2,2,2,2,2,2,5,3.316676351,2.5,3,30,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3,3,3,0,936
1,3,52,21,16,12.04782821,18,3,2,4,2,3,12,24,4,7,2,1,2,2,3,3,1,5,3.316676351,3,4,14.3137931,4,5,2,3,0,1,0,15,0,1,2,0,2.5,2.5,1,1,1,65520,31590
11,2,66,36,14,1,1,2,0,0,1,1,6.5,13.5,4,0,1,2,2,2,2,2,2,1,3,2.5,3,0,0,0,0,0,0,0,0,0,0,0,2,1,2,3,3,3,3,0,0
3,1,42,25,14,19,17,2,4,3,4,4,12,23,3,2,5,2,2,2,3,2,2,3,1,2.5,3,15,0,5,2,3,0,1,0,11,2,0,2,1,2,1,3,3,3,56160,25740
13,1,33,24,9,0,0,0,0,0,1,3,12,20,2,0,2,2,2,2,2,2,2,5,2,2.5,3,3,0,0,0,0,0,0,0,0,0,0,3,0,2,2,3,3,3,31590,21060
4,3,29,19,11,18,12.13758921,1,1,2,1,1,11,13,4,3,3,2,3,1,3,3,1,5,3.316676351,1,4,14.3137931,0,5,0,0,0,0,0,5,0,1,2,0,2.5,2.5,3,3,3,9945,0
1,0,39,0,13,20,12.13758921,1,1,1,3,1,9,10,5,5,5,3,3,3,3,3,2,5,12,2.5,5,2,0,5,2,0,0,0,0,7,14,0,3,0,2.5,1,3,3,3,6435,0
9,3,37,25,12,12.04782821,0,1,2,0,2,5,10,12,4,0,2,2,2,2,2,2,2,4,2,2.5,3,0,0,0,0,0,0,0,0,0,0,0,3,0,2,2,3,3,3,8775,8775
4,8,54,33,11,12.04782821,12,0,2,1,2,5,12,17,4,3,5,3,2,2,3,3,2,4,2,2.5,3,2,0,0,0,0,0,0,0,0,0,0,2,0,2.5,2.5,3,1,2,17550,17550
6,0,22,0,16,12.04782821,13,1,2,1,3,2,10,12,3,0,2,2,2,2,2,2,2,2,2,2.5,3,36,0,0,0,0,0,0,0,0,0,0,1,0,3,1,3,3,3,8775,8775
7,0,21,0,12,13,13,1,1,1,4,5,3,3,4,4,4,2,2,2,3,2,1,5,3.316676351,1,3,14.3137931,0,5,2,0,0,0,0,7,0,2,2,0,2.5,2.5,3,3,3,1638,936
16,0,19,0,12,12.04782821,15,1,2,1,1,4,9,9,5,6,5,1,1,2,3,3,1,5,3.316676351,2.5,3,6,0,5,2,0,0,0,0,7,1,0,2,0,1,1,3,3,3,5265,0
6,2,49,21,6,12.04782821,12,0,2,1,2,1,1,1,4,7,4,1,1,2,1,1,1,5,3.316676351,2.5,2,14.3137931,0,0,0,0,0,0,0,0,20,2,2,0,2.5,2.5,3,3,3,234,0
7,5,64,24,15,3,0,4,0,0,2,3,11,13,4,0,1,2,2,2,2,2,2,5,2,2.5,3,14.3137931,0,0,0,0,0,0,0,0,0,0,3,2,2,2,3,3,3,9945,0
7,4,34,20,16,9,12.13758921,3,0,2,1,2,12,19,3,1,2,2,1,2,2,3,2,5,3.316676351,4,3,14.3137931,0,0,0,0,0,0,0,0,0,1,2,0,2.5,2.5,1,1,2,25740,17550
13,3,33,17,6,12.04782821,6,0,2,0,3,5,6.5,13.5,4,3,5,1,1,3,3,3,2,5,1,2.5,2,2,0,0,0,0,0,0,0,0,0,0,3,0,2,2,3,3,3,0,0
1,3,36,16,13,12.04782821,12,1,2,1,1,5,12,16,4,0,2,2,2,2,2,2,2,4,6,2.5,3,20,0,0,0,0,0,0,0,0,0,0,2,0,1,1,3,3,3,15210,9945
4,4,30,19,11,12.04782821,12.13758921,0,0,0,2,6,9,10,4,1,2,2,1,1,2,2,1,5,3.316676351,2.5,1,14.3137931,0,5,0,0,0,0,0,5,0,1,2,0,2.5,2.5,3,3,3,6435,3042
0,2,67,40,15,12.04782821,14,1,2,2,3,1,9,10,1,0,2,2,2,2,2,2,2,4,8,2.5,3,14,0,0,0,0,0,0,0,0,0,0,1,0,1,2,3,3,3,6435,0
11,7,66,21,14,12.04782821,9,1,2,0,2,5,11,13,4,3,5,2,1,2,1,1,3,3,6,2.5,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2.5,2.5,3,3,3,9945,0
11,2,33,30,8,12.04782821,0,0,2,0,1,5,11,13,5,0,3,2,2,2,2,2,2,5,1,2.5,3,2,0,0,0,0,0,0,0,0,0,0,3,0,2,2,3,3,3,9945,3042
1,9,50,99,15,12,12.13758921,2,1,2,5,1,9,10,6,3,5,2,2,3,2,2,1,5,4,2.5,3,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,3,3,3,6435,0
4,0,86,0,20,20,12,3,1,1,4,2,12,15,5,0,2,2,2,2,2,2,2,1,10,2.5,3,14.3137931,0,0,0,0,0,0,0,0,0,0,2,2,2,2,3,3,3,12870,12870
5,2,31,21,12,12.04782821,12.13758921,1,2,2,3,4,6.5,13.5,6,2,5,2,2,2,3,3,3,5,2,2.5,3,3,0,5,0,0,0,0,0,5,0,0,2,0,2.5,2.5,3,3,3,0,0
6,2,56,21,16,8,20,2,0,4,4,1,12,21,7,7,5,1,3,2,2,3,2,5,2,2.5,5,2,0,5,0,0,0,0,1,6,0,0,2,1,3,3,3,3,3,38610,31590
2,1,29,19,16,2,12,2,0,1,2,2,12,19,1,0,1,2,2,2,2,2,2,5,3.316676351,2.5,3,40,0,0,0,0,0,0,0,0,0,0,2,1,2,3,3,3,3,25740,25740
4,1,69,35,13,8,12,1,0,1,2,2,12,21,3,7,3,1,2,3,3,3,2,5,3.316676351,2.5,5,14.3137931,0,0,0,0,0,0,0,0,0,1,2,0,2.5,2.5,3,3,3,38610,0
3,2,31,21,12,1,2,1,0,0,2,3,12,15,7,0,3,2,2,2,2,2,2,5,2,2.5,3,5,0,0,0,0,0,0,0,0,0,0,3,0,2,2,3,3,3,12870,12870
3,4,67,21,12,12.04782821,12,0,2,1,4,1,9,9,7,0,2,2,2,2,2,2,2,5,1,2.5,3,14.3137931,0,0,0,0,0,0,0,0,0,0,3,0,3,3,3,3,3,5265,0
3,4,59,32,20,11,19,4,1,1,4,2,12,15,4,4,5,2,2,2,3,3,2,4,1,2.5,3,7,0,5,0,0,0,0,0,5,0,0,2,0,2.5,2.5,1,2,1,12870,3042
3,4,61,21,12,12.04782821,12,1,2,1,3,3,12,20,2,0,3,2,2,2,2,2,2,3,3,2.5,3,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,3,3,3,31590,0
2,3,56,27,14,16,12,2,1,1,3,2,12,21,4,0,2,2,2,2,2,2,2,4,2,2.5,3,3,0,0,0,0,0,0,0,0,0,0,1,1,2,2,3,3,3,38610,15210
3,2,37,26,17,16,12,3,3,1,3,4,12,24,3,5,2,2,2,2,2,2,2,5,3.316676351,2.5,2,14.3137931,0,5,2,0,0,1,0,8,5,1,2,0,2.5,2.5,1,1,1,65520,17550
