"crit","zip"
"9021841","61027"
"9021842","61028"
"9021843","61030"
"9021844","61031"
"9021845","61032"
"9021846","61036"
"9021847","61037"
"9021848","61038"
"9021849","61039"
"9021850","61041"
"9021851","61042"
"9021852","61044"
"9021853","61046"
"9021854","61047"
"9021855","61048"
"9021856","61049"
"9021857","61050"
"9021858","61051"
"9021859","61052"
"9021860","61053"
"9021861","61054"
"9021862","61057"
"9021863","61060"
"9021864","61061"
"9021865","61062"
"9021866","61063"
"9021867","61064"
"9021868","61065"
"9021869","61067"
"9021870","61068"
"9021871","61070"
"9021872","61071"
"9021873","61072"
"9021874","61073"
"9021875","61074"
"9021876","61075"
"9021877","61077"
"9021878","61078"
"9021879","61080"
"9021880","61081"
"9021881","61084"
"9021882","61085"
"9021883","61087"
"9021884","61088"
"9021885","61089"
"9021886","61101"
"9021887","61102"
"9021888","61103"
"9021889","61104"
"9021890","61107"
"9021891","61108"
"9021892","61109"
"9021893","61111"
"9021894","61112"
"9021895","61114"
"9021896","61115"
"9021897","61125"
"9021898","61201"
"9021899","61230"
"9021900","61231"
"9021901","61232"
"9021902","61234"
"9021903","61235"
"9021904","61238"
"9021905","61239"
"9021906","61240"
"9021907","61241"
"9021908","61242"
"9021909","61243"
"9021910","61244"
"9021911","61250"
"9021912","61251"
"9021913","61252"
"9021914","61254"
"9021915","61256"
"9021916","61257"
"9021917","61258"
"9021918","61259"
"9021919","61260"
"9021920","61261"
"9021921","61262"
"9021922","61264"
"9021923","61265"
"9021924","61270"
"9021925","61272"
"9021926","61273"
"9021927","61274"
"9021928","61275"
"9021929","61277"
"9021930","61279"
"9021931","61281"
"9021932","61282"
"9021933","61283"
"9021934","61284"
"9021935","61285"
"9021936","61301"
"9021937","61310"
"9021938","61311"
"9021939","61312"
"9021940","61313"
"9021941","61314"
"9021942","61315"
"9021943","61316"
"9021944","61318"
"9021945","61319"
"9021946","61320"
"9021947","61321"
"9021948","61322"
"9021949","61323"
"9021950","61324"
"9021951","61325"
"9021952","61326"
"9021953","61327"
"9021954","61329"
"9021955","61330"
"9021956","61332"
"9021957","61333"
"9021958","61334"
"9021959","61335"
"9021960","61336"
"9021961","61337"
"9021962","61338"
"9021963","61340"
"9021964","61341"
"9021965","61342"
"9021966","61344"
"9021967","61345"
"9021968","61346"
"9021969","61348"
"9021970","61349"
"9021971","61350"
"9021972","61353"
"9021973","61354"
"9021974","61356"
"9021975","61358"
"9021976","61359"
"9021977","61360"
"9021978","61361"
"9021979","61362"
"9021980","61363"
"9021981","61364"
"9021982","61367"
"9021983","61368"
"9021984","61369"
"9021985","61370"
"9021986","61371"
"9021987","61373"
"9021988","61374"
"9021989","61375"
"9021990","61376"
"9021991","61377"
"9021992","61378"
"9021993","61379"
"9021994","61401"
"9021995","61410"
"9021996","61411"
"9021997","61412"
"9021998","61413"
"9021999","61414"
"9022000","61415"
"9022001","61416"
"9022002","61417"
"9022003","61418"
"9022004","61419"
"9022005","61420"
"9022006","61421"
"9022007","61422"
"9022008","61423"
"9022009","61424"
"9022010","61425"
"9022011","61426"
"9022012","61427"
"9022013","61428"
"9022014","61430"
"9022015","61431"
"9022016","61432"
"9022017","61434"
"9022018","61435"
"9022019","61436"
"9022020","61437"
"9022021","61438"
"9022022","61439"
"9022023","61440"
"9022024","61441"
"9022025","61442"
"9022026","61443"
"9022027","61447"
"9022028","61448"
"9022029","61449"
"9022030","61450"
"9022031","61451"
"9022032","61452"
"9022033","61453"
"9022034","61454"
"9022035","61455"
"9022036","61458"
"9022037","61459"
"9022038","61460"
"9022039","61462"
"9022040","61465"
"9022041","61466"
"9022042","61467"
"9022043","61468"
"9022044","61469"
"9022045","61470"
"9022046","61471"
"9022047","61472"
"9022048","61473"
"9022049","61474"
"9022050","61475"
"9022051","61476"
"9022052","61477"
"9022053","61478"
"9022054","61479"
"9022055","61480"
"9022056","61482"
"9022057","61483"
"9022058","61484"
"9022059","61485"
"9022060","61486"
"9022061","61488"
"9022062","61489"
"9022063","61490"
"9022064","61491"
"9022065","61501"
"9022066","61516"
"9022067","61517"
"9022068","61519"
"9022069","61520"
"9022070","61523"
"9022071","61524"
"9022072","61525"
"9022073","61526"
"9022074","61528"
"9022075","61529"
"9022076","61530"
"9022077","61531"
"9022078","61532"
"9022079","61533"
"9022080","61534"
"9022081","61535"
"9022082","61536"
"9022083","61537"
"9022084","61539"
"9022085","61540"
"9022086","61541"
"9022087","61542"
"9022088","61544"
"9022089","61545"
"9022090","61546"
"9022091","61547"
"9022092","61548"
"9022093","61550"
"9022094","61552"
"9022095","61553"
"9022096","61554"
"9022097","61559"
"9022098","61560"
"9022099","61561"
"9022100","61562"
"9022101","61563"
"9022102","61564"
"9022103","61565"
"9022104","61567"
"9022105","61568"
"9022106","61569"
"9022107","61570"
"9022108","61571"
"9022109","61572"
"9022110","61601"
"9022111","61602"
"9022112","61603"
"9022113","61604"
"9022114","61605"
"9022115","61606"
"9022116","61607"
"9022117","61610"
"9022118","61611"
"9022119","61613"
"9022120","61614"
"9022121","61615"
"9022122","61616"
"9022123","61629"
"9022124","61636"
"9022125","61637"
"9022126","61639"
"9022127","61643"
"9022128","61701"
"9022129","61704"
"9022130","61705"
"9022131","61709"
"9022132","61720"
"9022133","61721"
"9022134","61722"
"9022135","61723"
"9022136","61724"
"9022137","61725"
"9022138","61726"
"9022139","61727"
"9022140","61728"
"9022141","61729"
"9022142","61730"
"9022143","61731"
"9022144","61732"
"9022145","61733"
"9022146","61734"
"9022147","61735"
"9022148","61736"
"9022149","61737"
"9022150","61738"
"9022151","61739"
"9022152","61740"
"9022153","61741"
"9022154","61742"
"9022155","61743"
"9022156","61744"
"9022157","61745"
"9022158","61747"
"9022159","61748"
"9022160","61749"
"9022161","61750"
"9022163","61752"
"9022164","61753"
"9022165","61754"
"9022166","61755"
"9022167","61756"
"9022168","61758"
"9022169","61759"
"9022170","61760"
"9022171","61761"
"9022172","61764"
"9022173","61769"
"9022174","61770"
"9022175","61771"
"9022176","61772"
"9022177","61773"
"9022178","61774"
"9022179","61775"
"9022180","61776"
"9022181","61777"
"9022182","61778"
"9022183","61791"
"9022184","61799"
"9022185","61801"
"9022186","61802"
"9022187","61810"
"9022188","61811"
"9022189","61812"
"9022190","61813"
"9022191","61814"
"9022192","61815"
"9022193","61816"
"9022194","61817"
"9022195","61818"
"9022196","61820"
"9022197","61821"
"9022198","61822"
"9022199","61830"
"9022200","61831"
"9022201","61832"
"9022202","61833"
"9022203","61834"
"9022204","61839"
"9022205","61840"
"9022206","61841"
"9022207","61842"
"9022208","61843"
"9022209","61844"
"9022210","61845"
"9022211","61846"
"9022212","61847"
"9022213","61848"
"9022214","61849"
"9022215","61850"
"9022216","61851"
"9022217","61852"
"9022218","61853"
"9022219","61854"
"9022220","61855"
"9022221","61856"
"9022222","61857"
"9022223","61858"
"9022224","61859"
"9022225","61862"
"9022226","61863"
"9022227","61864"
"9022228","61865"
"9022229","61866"
"9022230","61870"
"9022231","61871"
"9022232","61872"
"9022233","61873"
"9022234","61874"
"9022235","61875"
"9022236","61876"
"9022237","61877"
"9022238","61878"
"9022239","61880"
"9022240","61882"
"9022241","61883"
"9022242","61884"
"9022243","61910"
"9022244","61911"
"9022245","61912"
"9022246","61913"
"9022247","61914"
"9022248","61917"
"9022249","61919"
"9022250","61920"
"9022251","61924"
"9022252","61925"
"9022253","61928"
"9022254","61929"
"9022255","61930"
"9022256","61931"
"9022257","61932"
"9022258","61933"
"9022259","61936"
"9022260","61937"
"9022261","61938"
"9022262","61940"
"9022263","61942"
"9022264","61943"
"9022265","61944"
"9022266","61949"
"9022267","61951"
"9022268","61953"
"9022269","61955"
"9022270","61956"
"9022271","61957"
"9022272","62001"
"9022273","62002"
"9022274","62006"
"9022275","62009"
"9022276","62010"
"9022277","62011"
"9022278","62012"
"9022279","62013"
"9022280","62014"
"9022281","62015"
"9022282","62016"
"9022283","62017"
"9022284","62018"
"9022285","62019"
"9022286","62021"
"9022287","62022"
"9022288","62023"
"9022289","62024"
"9022290","62025"
"9022291","62027"
"9022292","62028"
"9022293","62031"
"9022294","62032"
"9022295","62033"
"9022296","62034"
"9022297","62035"
"9022298","62036"
"9022299","62037"
"9022300","62040"
"9022301","62044"
"9022302","62045"
"9022303","62046"
"9022304","62047"
"9022305","62048"
"9022306","62049"
"9022307","62050"
"9022308","62051"
"9022309","62052"
"9022310","62053"
"9022311","62054"
"9022312","62056"
"9022313","62058"
"9022314","62059"
"9022315","62060"
"9022316","62061"
"9022317","62062"
"9022318","62063"
"9022319","62065"
"9022320","62067"
"9022321","62069"
"9022322","62070"
"9022323","62074"
"9022324","62075"
"9022325","62076"
"9022326","62077"
"9022327","62078"
"9022328","62079"
"9022329","62080"
"9022330","62081"
"9022331","62082"
"9022332","62083"
"9022333","62084"
"9022334","62085"
"9022335","62086"
"9022336","62087"
"9022337","62088"
"9022338","62089"
"9022339","62090"
"9022340","62091"
"9022341","62092"
"9022342","62093"
"9022343","62094"
"9022344","62095"
"9022345","62097"
"9022346","62201"
"9022347","62203"
"9022348","62204"
"9022349","62205"
"9022350","62206"
"9022351","62207"
"9022352","62208"
"9022353","62214"
"9022354","62215"
"9022355","62216"
"9022356","62217"
"9022357","62218"
"9022358","62219"
"9022359","62220"
"9022360","62221"
"9022361","62223"
"9022362","62225"
"9022363","62226"
"9022364","62230"
"9022365","62231"
"9022366","62232"
"9022367","62233"
"9022368","62234"
"9022369","62236"
"9022370","62237"
"9022371","62238"
"9022372","62239"
"9022373","62240"
"9022374","62241"
"9022375","62242"
"9022376","62243"
"9022377","62244"
"9022378","62245"
"9022379","62246"
"9022380","62248"
"9022381","62249"
"9022382","62250"
"9022383","62253"
"9022384","62254"
"9022385","62255"
"9022386","62257"
"9022387","62258"
"9022388","62260"
"9022389","62261"
"9022390","62262"
"9022391","62263"
"9022392","62264"
"9022393","62265"
"9022394","62268"
"9022395","62269"
"9022396","62271"
"9022397","62272"
"9022398","62274"
"9022399","62275"
"9022400","62277"
"9022401","62278"
"9022403","62280"
"9022404","62281"
"9022405","62282"
"9022406","62284"
"9022407","62285"
"9022408","62286"
"9022409","62288"
"9022410","62292"
"9022411","62293"
"9022412","62294"
"9022413","62295"
"9022414","62297"
"9022415","62298"
"9022416","62301"
"9022417","62305"
"9022418","62311"
"9022419","62312"
"9022420","62313"
"9022421","62314"
"9022422","62316"
"9022423","62319"
"9022424","62320"
"9022425","62321"
"9022426","62323"
"9022427","62324"
"9022428","62325"
"9022429","62326"
"9022430","62330"
"9022431","62334"
"9022432","62336"
"9022433","62338"
"9022434","62339"
"9022435","62340"
"9022436","62341"
"9022437","62343"
"9022438","62344"
"9022439","62345"
"9022440","62346"
"9022441","62347"
"9022442","62349"
"9022443","62351"
"9022444","62352"
"9022445","62353"
"9022446","62354"
"9022447","62355"
"9022448","62356"
"9022449","62357"
"9022450","62358"
"9022451","62359"
"9022452","62360"
"9022453","62361"
"9022454","62362"
"9022455","62363"
"9022456","62365"
"9022457","62366"
"9022458","62367"
"9022459","62370"
"9022460","62373"
"9022461","62374"
"9022462","62375"
"9022463","62376"
"9022464","62378"
"9022465","62379"
"9022466","62380"
"9022467","62401"
"9022468","62410"
"9022469","62411"
"9022470","62413"
"9022471","62414"
"9022472","62417"
"9022473","62418"
"9022474","62419"
"9022475","62420"
"9022476","62421"
"9022477","62422"
"9022478","62423"
"9022479","62424"
"9022480","62425"
"9022481","62426"
"9022482","62427"
"9022483","62428"
"9022484","62431"
"9022485","62432"
"9022486","62433"
"9022487","62434"
"9022488","62436"
"9022489","62438"
"9022490","62439"
"9022491","62440"
"9022492","62441"
"9022493","62442"
"9022494","62443"
"9022495","62444"
"9022496","62445"
"9022497","62446"
"9022498","62447"
"9022499","62448"
"9022500","62449"
"9022501","62450"
"9022502","62451"
"9022503","62452"
"9022504","62454"
"9022505","62458"
"9022506","62459"
"9022507","62460"
"9022508","62461"
"9022509","62462"
"9022510","62463"
"9022511","62465"
"9022512","62466"
"9022513","62467"
"9022514","62468"
"9022515","62469"
"9022516","62471"
"9022517","62473"
"9022518","62474"
"9022519","62475"
"9022520","62476"
"9022521","62477"
"9022522","62478"
"9022523","62479"
"9022524","62480"
"9022525","62481"
"9022526","62501"
"9022527","62510"
"9022528","62512"
"9022529","62513"
"9022530","62514"
"9022531","62515"
"9022532","62517"
"9022533","62518"
"9022534","62519"
"9022535","62520"
"9022536","62521"
"9022537","62522"
"9022538","62523"
"9022539","62526"
"9022540","62530"
"9022541","62531"
"9022542","62533"
"9022543","62534"
"9022544","62535"
"9022545","62536"
"9022546","62537"
"9022547","62538"
"9022548","62539"
"9022549","62540"
"9022550","62541"
"9022551","62543"
"9022552","62544"
"9022553","62545"
"9022554","62546"
"9022555","62547"
"9022556","62548"
"9022557","62549"
"9022558","62550"
"9022559","62551"
"9022560","62553"
"9022561","62554"
"9022562","62555"
"9022563","62556"
"9022564","62557"
"9022565","62558"
"9022566","62560"
"9022567","62561"
"9022568","62563"
"9022569","62565"
"9022570","62567"
"9022571","62568"
"9022572","62570"
"9022573","62571"
"9022574","62572"
"9022575","62573"
"9022576","62601"
"9022577","62610"
"9022578","62611"
"9022579","62612"
"9022580","62613"
"9022581","62615"
"9022582","62617"
"9022583","62618"
"9022584","62621"
"9022585","62624"
"9022586","62625"
"9022587","62626"
"9022588","62627"
"9022589","62628"
"9022590","62629"
"9022591","62630"
"9022592","62631"
"9022593","62633"
"9022594","62634"
"9022595","62635"
"9022596","62638"
"9022597","62639"
"9022598","62640"
"9022599","62642"
"9022600","62643"
"9022601","62644"
"9022602","62649"
"9022603","62650"
"9022604","62655"
"9022605","62656"
"9022606","62661"
"9022607","62663"
"9022608","62664"
"9022609","62665"
"9022610","62666"
"9022611","62667"
"9022612","62668"
"9022613","62670"
"9022614","62671"
"9022615","62672"
"9022616","62673"
"9022617","62674"
"9022618","62675"
"9022619","62677"
"9022620","62681"
"9022621","62682"
"9022622","62684"
"9022623","62685"
"9022624","62688"
"9022625","62689"
"9022626","62690"
"9022627","62691"
"9022628","62692"
"9022629","62693"
"9022630","62694"
"9022631","62701"
"9022632","62702"
"9022633","62703"
"9022634","62704"
"9022635","62707"
"9022636","62711"
"9022637","62712"
"9022638","62757"
"9022639","62761"
"9022640","62764"
"9022641","62769"
"9022642","62801"
"9022643","62803"
"9022644","62806"
"9022645","62807"
"9022646","62808"
"9022647","62809"
"9022648","62810"
"9022649","62811"
"9022650","62812"
"9022651","62814"
"9022652","62815"
"9022653","62816"
"9022654","62817"
"9022655","62818"
"9022656","62819"
"9022657","62820"
"9022658","62821"
"9022659","62822"
"9022660","62823"
"9022661","62824"
"9022662","62825"
"9022663","62827"
"9022664","62828"
"9022665","62829"
"9022666","62830"
"9022667","62831"
"9022668","62832"
"9022669","62833"
"9022670","62835"
"9022671","62836"
"9022672","62837"
"9022673","62838"
"9022674","62839"
"9022675","62842"
"9022676","62843"
"9022677","62844"
"9022678","62846"
"9022679","62848"
"9022680","62849"
"9022681","62850"
"9022682","62851"
"9022683","62853"
"9022684","62854"
"9022685","62856"
"9022686","62857"
"9022687","62858"
"9022688","62859"
"9022689","62860"
"9022690","62861"
"9022691","62862"
"9022692","62863"
"9022693","62864"
"9022694","62865"
"9022695","62867"
"9022696","62868"
"9022697","62869"
"9022698","62870"
"9022699","62871"
"9022700","62872"
"9022701","62875"
"9022702","62876"
"9022703","62877"
"9022704","62878"
"9022705","62880"
"9022706","62881"
"9022707","62882"
"9022708","62883"
"9022709","62884"
"9022710","62885"
"9022711","62886"
"9022712","62887"
"9022713","62888"
"9022714","62889"
"9022715","62890"
"9022716","62892"
"9022717","62893"
"9022718","62894"
"9022719","62895"
"9022720","62896"
"9022721","62897"
"9022722","62898"
"9022723","62899"
"9022724","62901"
"9022725","62902"
"9022726","62903"
"9022727","62905"
"9022728","62906"
"9022729","62907"
"9022730","62908"
"9022731","62910"
"9022732","62912"
"9022733","62914"
"9022735","62916"
"9022736","62917"
"9022737","62918"
"9022738","62919"
"9022739","62920"
"9022740","62921"
"9022741","62922"
"9022742","62923"
"9022743","62924"
"9022744","62926"
"9022745","62927"
"9022746","62928"
"9022747","62930"
"9022748","62931"
"9022749","62932"
"9022750","62933"
"9022751","62934"
"9022752","62935"
"9022753","62938"
"9022754","62939"
"9022755","62940"
"9022756","62941"
"9022757","62942"
"9022758","62943"
"9022759","62946"
"9022760","62947"
"9022761","62948"
"9022762","62949"
"9022763","62950"
"9022764","62951"
"9022765","62952"
"9022766","62953"
"9022767","62954"
"9022768","62956"
"9022769","62957"
"9022770","62958"
"9022771","62959"
"9022772","62960"
"9022773","62961"
"9022774","62962"
"9022775","62963"
"9022776","62964"
"9022777","62965"
"9022778","62966"
"9022779","62967"
"9022780","62969"
"9022781","62970"
"9022782","62972"
"9022783","62974"
"9022784","62975"
"9022785","62976"
"9022786","62977"
"9022787","62979"
"9022788","62982"
"9022789","62983"
