URL,Last crawled
https://www.pdx.edu/child-language-learning-center/alumni/events/psu-wind-symphony-university-band-concert-chaos-theory,2023-12-11
https://www.pdx.edu/child-language-learning-center/diversity/calendar/week?tid=alumni,2023-12-11
https://www.pdx.edu/early-childhood-hub/veterans-resource-center/news/portland-state-graduate-student-identifies-new-species-bat-cameroon,2023-12-11
https://www.pdx.edu/child-language-learning-center/housing/events/choosing-and-applying-graduate-school,2023-12-11
https://www.pdx.edu/conferences/taxonomy/term/611/feed,2023-12-11
https://www.pdx.edu/transfer-center/writing-center/multicultural-retention-services/multicultural-retention-services/veterans-resource-center/major-transfer-maps,2023-12-11
"https://www.pdx.edu/early-childhood-hub/housing/calendar/month?tid=featured 
event",2023-12-11
https://www.pdx.edu/early-childhood-hub/alliance-minority-participation/research/news?page=0,2023-12-11
https://www.pdx.edu/child-language-learning-center/honors/news/nw-noggin-art-project-illustrates-feelings-homeless-youth,2023-12-11
"https://www.pdx.edu/early-childhood-hub/urban-public-affairs/calendar/week?tid=community 
service %26 volunteering",2023-12-11
https://www.pdx.edu/child-language-learning-center/exito/business/news?page=2&tid=education,2023-12-11
https://www.pdx.edu/turkish-studies-center/campus-safety/visit/calendar/day?tid=academic,2023-12-11
https://www.pdx.edu/child-language-learning-center/exito/housing/news/transforming-culture-biology-teaching-erin-shortlidge,2023-12-11
https://www.pdx.edu/music-theater/visit/alumni/admissions/admissions/visit/sites/musictheater.web.wdt.pdx.edu/files/google_tag/psu_gtm_container/google_tag.script.js?s5hvnt,2023-12-11
https://www.pdx.edu/early-childhood-hub/transfer-center/news/oit-named-among-100-best-places-work-it,2023-12-11
"https://www.pdx.edu/child-language-learning-center/arts/news?page=6&tid=science 
and technology",2023-12-11
https://www.pdx.edu/turkish-studies-center/campus-safety/news?page=5&tid=society,2023-12-11
"https://www.pdx.edu/early-childhood-hub/urban-public-affairs/news?page=6&tid=PSU 
News",2023-12-11
https://www.pdx.edu/music-theater/admissions/alumni/music-theater/music-theater/visit/news-events-blog,2023-12-11
https://www.pdx.edu/early-childhood-hub/recreation/news/portland-state-university-joins-common-apps-direct-admissions-program,2023-12-11
https://www.pdx.edu/early-childhood-hub/recreation/news/brewing-discoveries-psu-volcanologist-perfects-espresso-using-geophysics,2023-12-11
https://www.pdx.edu/early-childhood-hub/recreation/news/psu-downtown-auditorium-proposal-advanced-city-officials,2023-12-11
https://www.pdx.edu/early-childhood-hub/recreation/news/coty-raven-morris-advances-semifinals-grammy-music-educator-award,2023-12-11
https://www.pdx.edu/early-childhood-hub/registration/news/portland-state-opera-present-magic-flute,2023-12-11
"https://www.pdx.edu/early-childhood-hub/careers/mcnair-program/calendar/month?tid=lectures 
%26 guest speakers",2023-12-11
https://www.pdx.edu/faculty-experts/taxonomy/term/296/feed,2023-12-11
"https://www.pdx.edu/early-childhood-hub/careers/calendar/day?tid=music 
theater",2023-12-11
https://www.pdx.edu/child-language-learning-center/university-studies/events/webtoon-workshop,2023-12-11
"https://www.pdx.edu/turkish-studies-center/gradschool/research/news?page=1&tid=human 
interest",2023-12-11
https://www.pdx.edu/early-childhood-hub/engineering/calendar/week?tid=research,2023-12-11
https://www.pdx.edu/turkish-studies-center/liberal-arts-sciences/education/news?tid=education,2023-12-11
"https://www.pdx.edu/early-childhood-hub/student-life/calendar/day?tid=global 
events",2023-12-11
https://www.pdx.edu/early-childhood-hub/queer-resource-center/calendar/week?tid=theater,2023-12-11
https://www.pdx.edu/turkish-studies-center/social-work/transportation/news/portland-state-virus-study-receives-major-nasa-grant,2023-12-11
"https://www.pdx.edu/turkish-studies-center/trio-student-support-services/calendar/week?tid=music 
theater",2023-12-11
"https://www.pdx.edu/early-childhood-hub/alliance-minority-participation/admissions/news?page=22&tid=PSU 
News",2023-12-11
https://www.pdx.edu/turkish-studies-center/social-work/health-counseling/news?page=14,2023-12-11
https://www.pdx.edu/turkish-studies-center/social-work/diversity/news?page=2&tid=society,2023-12-11
https://www.pdx.edu/early-childhood-hub/international-students/events/chinese-characters-across-asia-using-kanji-write-japanese-korean-and-vietnamese,2023-12-11
https://www.pdx.edu/child-language-learning-center/arts/news?page=3&tid=environment,2023-12-11
https://www.pdx.edu/transfer-center/business/fellowships/transfer-guides,2023-12-11
https://www.pdx.edu/early-childhood-hub/students-with-children/exito/news?page=2&tid=environment,2023-12-11
https://www.pdx.edu/turkish-studies-center/queer-resource-center/news?page=8,2023-12-11
https://www.pdx.edu/child-language-learning-center/student-legal-services/news?page=4&tid=health,2023-12-11
https://www.pdx.edu/housing/sites/housing.web.wdt.pdx.edu/files/google_tag/psu_gtm_container/google_tag.script.js?s4hnyf,2023-12-11
https://www.pdx.edu/registration/registration/registration/faculty-resources-online-courses,2023-12-11
https://www.pdx.edu/syndication/writing-center/diversity/events/question-hu-narrative-art-hung-liu-collections-jordan-d-schnitzer-and-his-family-foundation,2023-12-11
https://www.pdx.edu/turkish-studies-center/dean-student-life/news/dr-tomas-cotik-creates-new-augmented-reality-musical-experience,2023-12-11
https://www.pdx.edu/turkish-studies-center/social-work/careers/news/psu-partner-new-earthquake-research-center,2023-12-11
https://www.pdx.edu/engineering/history/engineering/alumni/post-baccalaureate-pathways,2023-12-11
https://www.pdx.edu/film/sites/film.web.wdt.pdx.edu/files/google_tag/psu_gtm_container/google_tag.script.js?s3ix39,2023-12-11
https://www.pdx.edu/chemistry/sites/chemistry.web.wdt.pdx.edu/files/google_tag/psu_gtm_container/google_tag.script.js?s3ixpq,2023-12-11
https://www.pdx.edu/surplus/sites/surplus.web.wdt.pdx.edu/files/google_tag/psu_gtm_container/google_tag.script.js?s3iwuy,2023-12-11
https://www.pdx.edu/sites/ondeck.web.wdt.pdx.edu/files/google_tag/psu_gtm_container/google_tag.script.js?s3iw3y,2023-12-11
https://www.pdx.edu/biology/sites/biology.web.wdt.pdx.edu/files/google_tag/psu_gtm_container/google_tag.script.js?s3iwqx,2023-12-11
https://www.pdx.edu/turkish-studies-center/transfer-center/admissions/other-applicants,2023-12-11
"https://www.pdx.edu/turkish-studies-center/cultural-resource-centers/student-life/calendar/month?tid=lectures 
%26 guest speakers",2023-12-11
https://www.pdx.edu/early-childhood-hub/alliance-minority-participation/research/news/psu-launches-campaigning-win-us-political-campaign-certificate-program,2023-12-11
"https://www.pdx.edu/syndication/writing-center/exito/calendar/day?tid=faculty 
%26 staff",2023-12-11
https://www.pdx.edu/student-success/taxonomy/term/321/feed,2023-12-11
https://www.pdx.edu/turkish-studies-center/social-work/learning-center/news/psu-names-shelly-chabon-interim-provost-and-vice-president-academic-affairs,2023-12-11
https://www.pdx.edu/turkish-studies-center/social-work/health-counseling/news/human-trials-begin-anti-malarial-drug-designed-psu-spinoff-designmedix,2023-12-11
https://www.pdx.edu/research/sites/research.web.wdt.pdx.edu/files/google_tag/psu_gtm_container/google_tag.script.js?s36236,2023-12-11
https://www.pdx.edu/turkish-studies-center/liberal-arts-sciences/dean-student-life/news/dr-rick-johnson-appointed-interim-dean-ohsu-psu-school-public-health,2023-12-11
