ZIP Code,City,County,Type,Population,ZIP Code
95103,San Jose,Santa Clara,P.O. Box,0,95103
95106,San Jose,Santa Clara,P.O. Box,0,95106
95108,San Jose,Santa Clara,P.O. Box,0,95108
95109,San Jose,Santa Clara,P.O. Box,0,95109
95115,San Jose,Santa Clara,P.O. Box,0,95115
95141,San Jose,Santa Clara,Standard,0,95141
95150,San Jose,Santa Clara,P.O. Box,0,95150
95151,San Jose,Santa Clara,P.O. Box,0,95151
95152,San Jose,Santa Clara,P.O. Box,0,95152
95153,San Jose,Santa Clara,P.O. Box,0,95153
95154,San Jose,Santa Clara,P.O. Box,0,95154
95155,San Jose,Santa Clara,P.O. Box,0,95155
95156,San Jose,Santa Clara,P.O. Box,0,95156
95157,San Jose,Santa Clara,P.O. Box,0,95157
95158,San Jose,Santa Clara,P.O. Box,0,95158
95159,San Jose,Santa Clara,P.O. Box,0,95159
95160,San Jose,Santa Clara,P.O. Box,0,95160
95161,San Jose,Santa Clara,P.O. Box,0,95161
95164,San Jose,Santa Clara,P.O. Box,0,95164
95170,San Jose,Santa Clara,P.O. Box,0,95170
95172,San Jose,Santa Clara,P.O. Box,0,95172
95173,San Jose,Santa Clara,P.O. Box,0,95173
95190,San Jose,Santa Clara,Unique,0,95190
95191,San Jose,Santa Clara,Unique,0,95191
95192,San Jose,Santa Clara,Unique,0,95192
95193,San Jose,Santa Clara,Unique,0,95193
95194,San Jose,Santa Clara,Unique,0,95194
95196,San Jose,Santa Clara,Unique,0,95196
95052,Santa Clara,Santa Clara,P.O. Box,0,95052
95055,Santa Clara,Santa Clara,P.O. Box,0,95055
95056,Santa Clara,Santa Clara,P.O. Box,0,95056
95071,Saratoga,Santa Clara,P.O. Box,0,95071
94088,Sunnyvale,Santa Clara,P.O. Box,0,94088
95076,Watsonville,Santa Cruz,Standard,87781,95076
95060,Santa Cruz,Santa Cruz,Standard,47369,95060
95062,Santa Cruz,Santa Cruz,Standard,37728,95062
95003,Aptos,Santa Cruz,Standard,25195,95003
95066,Scotts Valley,Santa Cruz,Standard,15429,95066
95073,Soquel,Santa Cruz,Standard,11491,95073
95064,Santa Cruz,Santa Cruz,Standard,9993,95064
95033,Los Gatos,Santa Cruz,Standard,9805,95033
95010,Capitola,Santa Cruz,Standard,9288,95010
95006,Boulder Creek,Santa Cruz,Standard,9032,95006
95065,Santa Cruz,Santa Cruz,Standard,8461,95065
95005,Ben Lomond,Santa Cruz,Standard,7327,95005
95018,Felton,Santa Cruz,Standard,7078,95018
95019,Freedom,Santa Cruz,Standard,6915,95019
95007,Brookdale,Santa Cruz,P.O. Box,762,95007
95017,Davenport,Santa Cruz,Standard,612,95017
95041,Mount Hermon,Santa Cruz,P.O. Box,427,95041
95001,Aptos,Santa Cruz,P.O. Box,0,95001
95061,Santa Cruz,Santa Cruz,P.O. Box,0,95061
95063,Santa Cruz,Santa Cruz,P.O. Box,0,95063
95067,Scotts Valley,Santa Cruz,P.O. Box,0,95067
95077,Watsonville,Santa Cruz,P.O. Box,0,95077
96003,Redding,Shasta,Standard,44406,96003
96001,Redding,Shasta,Standard,33986,96001
96002,Redding,Shasta,Standard,33697,96002
96007,Anderson,Shasta,Standard,23528,96007
96022,Cottonwood,Shasta,Standard,16256,96022
96019,Shasta Lake,Shasta,Standard,10087,96019
96013,Burney,Shasta,Standard,4733,96013
96088,Shingletown,Shasta,Standard,4400,96088
96073,Palo Cedro,Shasta,Standard,4009,96073
96056,Mcarthur,Shasta,Standard,1668,96056
96028,Fall River Mills,Shasta,Standard,1363,96028
96008,Bella Vista,Shasta,Standard,1357,96008
96051,Lakehead,Shasta,Standard,1238,96051
96062,Millville,Shasta,Standard,1026,96062
96069,Oak Run,Shasta,Standard,782,96069
96096,Whitmore,Shasta,Standard,745,96096
96087,Shasta,Shasta,P.O. Box,718,96087
96047,Igo,Shasta,Standard,702,96047
96016,Cassel,Shasta,Standard,539,96016
96033,French Gulch,Shasta,Standard,536,96033
96084,Round Mountain,Shasta,P.O. Box,444,96084
96065,Montgomery Creek,Shasta,Standard,363,96065
96040,Hat Creek,Shasta,Standard,240,96040
96076,Platina,Shasta,Standard,193,96076
96011,Big Bend,Shasta,P.O. Box,150,96011
96017,Castella,Shasta,Standard,142,96017
96071,Old Station,Shasta,Standard,47,96071
96049,Redding,Shasta,P.O. Box,46,96049
96070,Obrien,Shasta,P.O. Box,0,96070
96099,Redding,Shasta,P.O. Box,0,96099
96079,Shasta Lake,Shasta,P.O. Box,0,96079
96089,Shasta Lake,Shasta,P.O. Box,0,96089
96095,Whiskeytown,Shasta,P.O. Box,0,96095
96118,Loyalton,Sierra,Standard,1767,96118
96124,Calpine,Sierra,Standard,324,96124
96125,Sierra City,Sierra,Standard,187,96125
95910,Alleghany,Sierra,Standard,130,95910
95936,Downieville,Sierra,P.O. Box,90,95936
96126,Sierraville,Sierra,P.O. Box,80,96126
95944,Goodyears Bar,Sierra,P.O. Box,33,95944
96097,Yreka,Siskiyou,Standard,9726,96097
96067,Mount Shasta,Siskiyou,Standard,6991,96067
96094,Weed,Siskiyou,Standard,6579,96094
96064,Montague,Siskiyou,Standard,4832,96064
96032,Fort Jones,Siskiyou,Standard,2493,96032
96027,Etna,Siskiyou,Standard,2340,96027
96025,Dunsmuir,Siskiyou,Standard,2008,96025
96134,Tulelake,Siskiyou,Standard,1951,96134
96057,Mccloud,Siskiyou,Standard,1345,96057
96023,Dorris,Siskiyou,Standard,1158,96023
96039,Happy Camp,Siskiyou,Standard,941,96039
96044,Hornbrook,Siskiyou,Standard,927,96044
96038,Grenada,Siskiyou,Standard,739,96038
96058,Macdoel,Siskiyou,Standard,625,96058
96050,Klamath River,Siskiyou,Standard,389,96050
96086,Seiad Valley,Siskiyou,Standard,265,96086
96037,Greenview,Siskiyou,P.O. Box,249,96037
96034,Gazelle,Siskiyou,Standard,203,96034
95568,Somes Bar,Siskiyou,Standard,203,95568
96014,Callahan,Siskiyou,Standard,157,96014
96031,Forks Of Salmon,Siskiyou,Standard,126,96031
96085,Scott Bar,Siskiyou,Standard,105,96085
94533,Fairfield,Solano,Standard,74833,94533
95687,Vacaville,Solano,Standard,67504,95687
94591,Vallejo,Solano,Standard,55232,94591
94534,Fairfield,Solano,Standard,37409,94534
94590,Vallejo,Solano,Standard,37036,94590
95688,Vacaville,Solano,Standard,36745,95688
94589,Vallejo,Solano,Standard,30833,94589
94585,Suisun City,Solano,Standard,29605,94585
94510,Benicia,Solano,Standard,28043,94510
95620,Dixon,Solano,Standard,21588,95620
94571,Rio Vista,Solano,Standard,9480,94571
94535,Travis AFB,Solano,Standard,4130,94535
94592,Vallejo,Solano,Standard,996,94592
94512,Birds Landing,Solano,Standard,94,94512
95625,Elmira,Solano,P.O. Box,88,95625
95696,Vacaville,Solano,P.O. Box,0,95696
95403,Santa Rosa,Sonoma,Standard,46288,95403
94928,Rohnert Park,Sonoma,Standard,43663,94928
95407,Santa Rosa,Sonoma,Standard,41797,95407
95404,Santa Rosa,Sonoma,Standard,41536,95404
95401,Santa Rosa,Sonoma,Standard,39229,95401
94954,Petaluma,Sonoma,Standard,38316,94954
95476,Sonoma,Sonoma,Standard,37187,95476
94952,Petaluma,Sonoma,Standard,35423,94952
95472,Sebastopol,Sonoma,Standard,30723,95472
95492,Windsor,Sonoma,Standard,29590,95492
95409,Santa Rosa,Sonoma,Standard,26905,95409
95405,Santa Rosa,Sonoma,Standard,20994,95405
95448,Healdsburg,Sonoma,Standard,17666,95448
95425,Cloverdale,Sonoma,Standard,10571,95425
94931,Cotati,Sonoma,Standard,8462,94931
95436,Forestville,Sonoma,Standard,6227,95436
95446,Guerneville,Sonoma,Standard,4728,95446
94951,Penngrove,Sonoma,Standard,4489,94951
95442,Glen Ellen,Sonoma,Standard,3366,95442
95465,Occidental,Sonoma,Standard,2041,95465
95441,Geyserville,Sonoma,Standard,1889,95441
95421,Cazadero,Sonoma,Standard,1739,95421
95452,Kenwood,Sonoma,Standard,1276,95452
95462,Monte Rio,Sonoma,Standard,1151,95462
95497,The Sea Ranch,Sonoma,P.O. Box,1137,95497
95444,Graton,Sonoma,Standard,769,95444
94923,Bodega Bay,Sonoma,Standard,751,94923
95439,Fulton,Sonoma,Standard,725,95439
95471,Rio Nido,Sonoma,P.O. Box,630,95471
94922,Bodega,Sonoma,Standard,555,94922
95412,Annapolis,Sonoma,Standard,431,95412
95450,Jenner,Sonoma,Standard,285,95450
95431,Eldridge,Sonoma,P.O. Box,238,95431
95486,Villa Grande,Sonoma,P.O. Box,79,95486
94972,Valley Ford,Sonoma,Standard,22,94972
95430,Duncans Mills,Sonoma,P.O. Box,6,95430
95416,Boyes Hot Springs,Sonoma,P.O. Box,0,95416
95419,Camp Meeker,Sonoma,P.O. Box,0,95419
95433,El Verano,Sonoma,P.O. Box,0,95433
94953,Petaluma,Sonoma,P.O. Box,0,94953
94955,Petaluma,Sonoma,P.O. Box,0,94955
94975,Petaluma,Sonoma,P.O. Box,0,94975
94999,Petaluma,Sonoma,Standard,0,94999
94926,Rohnert Park,Sonoma,Unique,0,94926
94927,Rohnert Park,Sonoma,P.O. Box,0,94927
95402,Santa Rosa,Sonoma,P.O. Box,0,95402
95406,Santa Rosa,Sonoma,P.O. Box,0,95406
95473,Sebastopol,Sonoma,P.O. Box,0,95473
95480,Stewarts Point,Sonoma,P.O. Box,0,95480
95487,Vineburg,Sonoma,P.O. Box,0,95487
95355,Modesto,Stanislaus,Standard,58279,95355
95350,Modesto,Stanislaus,Standard,52951,95350
95351,Modesto,Stanislaus,Standard,49836,95351
95307,Ceres,Stanislaus,Standard,43888,95307
95380,Turlock,Stanislaus,Standard,42398,95380
95382,Turlock,Stanislaus,Standard,37490,95382
95361,Oakdale,Stanislaus,Standard,34140,95361
95358,Modesto,Stanislaus,Standard,33350,95358
95356,Modesto,Stanislaus,Standard,33032,95356
95363,Patterson,Stanislaus,Standard,26726,95363
95354,Modesto,Stanislaus,Standard,25090,95354
95367,Riverbank,Stanislaus,Standard,24884,95367
95368,Salida,Stanislaus,Standard,14247,95368
95360,Newman,Stanislaus,Standard,12645,95360
95357,Modesto,Stanislaus,Standard,11701,95357
95386,Waterford,Stanislaus,Standard,10568,95386
95326,Hughson,Stanislaus,Standard,9827,95326
95316,Denair,Stanislaus,Standard,6748,95316
95328,Keyes,Stanislaus,Standard,4586,95328
95329,La Grange,Stanislaus,Standard,2691,95329
95319,Empire,Stanislaus,P.O. Box,1687,95319
95313,Crows Landing,Stanislaus,Standard,1296,95313
95323,Hickman,Stanislaus,Standard,1141,95323
95387,Westley,Stanislaus,P.O. Box,564,95387
95352,Modesto,Stanislaus,P.O. Box,0,95352
95353,Modesto,Stanislaus,P.O. Box,0,95353
95397,Modesto,Stanislaus,Unique,0,95397
95381,Turlock,Stanislaus,P.O. Box,0,95381
95991,Yuba City,Sutter,Standard,40959,95991
95993,Yuba City,Sutter,Standard,36712,95993
95953,Live Oak,Sutter,Standard,10553,95953
95982,Sutter,Sutter,Standard,3258,95982
95674,Rio Oso,Sutter,Standard,916,95674
95957,Meridian,Sutter,Standard,901,95957
95659,Nicolaus,Sutter,Standard,853,95659
95668,Pleasant Grove,Sutter,Standard,839,95668
95676,Robbins,Sutter,P.O. Box,0,95676
95992,Yuba City,Sutter,P.O. Box,0,95992
96080,Red Bluff,Tehama,Standard,28075,96080
96021,Corning,Tehama,Standard,16670,96021
96055,Los Molinos,Tehama,Standard,3793,96055
96035,Gerber,Tehama,Standard,3593,96035
96059,Manton,Tehama,Standard,684,96059
96090,Tehama,Tehama,P.O. Box,392,96090
96063,Mineral,Tehama,P.O. Box,310,96063
96075,Paynes Creek,Tehama,Standard,282,96075
96092,Vina,Tehama,P.O. Box,227,96092
96029,Flournoy,Tehama,Standard,186,96029
96074,Paskenta,Tehama,P.O. Box,166,96074
96061,Mill Creek,Tehama,Standard,21,96061
96078,Proberta,Tehama,P.O. Box,0,96078
96093,Weaverville,Trinity,P.O. Box,4011,96093
96041,Hayfork,Trinity,Standard,2869,96041
96052,Lewiston,Trinity,Standard,1440,96052
96024,Douglas City,Trinity,Standard,852,96024
95552,Mad River,Trinity,Standard,750,95552
96091,Trinity Center,Trinity,Standard,710,96091
96048,Junction City,Trinity,Standard,687,96048
95563,Salyer,Trinity,P.O. Box,681,95563
95527,Burnt Ranch,Trinity,Standard,565,95527
96010,Big Bar,Trinity,Standard,207,96010
95595,Zenia,Trinity,Standard,147,95595
96046,Hyampom,Trinity,P.O. Box,63,96046
93257,Porterville,Tulare,Standard,76676,93257
93274,Tulare,Tulare,Standard,72918,93274
93291,Visalia,Tulare,Standard,56627,93291
93277,Visalia,Tulare,Standard,52785,93277
93292,Visalia,Tulare,Standard,40512,93292
93618,Dinuba,Tulare,Standard,30754,93618
93247,Lindsay,Tulare,Standard,18487,93247
93221,Exeter,Tulare,Standard,15036,93221
93647,Orosi,Tulare,Standard,11387,93647
93223,Farmersville,Tulare,Standard,10738,93223
93219,Earlimart,Tulare,Standard,10375,93219
93286,Woodlake,Tulare,Standard,9916,93286
93267,Strathmore,Tulare,Standard,7045,93267
93615,Cutler,Tulare,Standard,6277,93615
93256,Pixley,Tulare,Standard,6113,93256
93270,Terra Bella,Tulare,Standard,5605,93270
93272,Tipton,Tulare,Standard,4186,93272
93235,Ivanhoe,Tulare,Standard,3804,93235
93265,Springville,Tulare,Standard,3388,93265
93261,Richgrove,Tulare,P.O. Box,3014,93261
93271,Three Rivers,Tulare,Standard,2268,93271
93258,Porterville,Tulare,P.O. Box,2254,93258
93201,Alpaugh,Tulare,P.O. Box,1315,93201
93666,Sultana,Tulare,P.O. Box,1117,93666
93218,Ducor,Tulare,P.O. Box,889,93218
93673,Traver,Tulare,P.O. Box,834,93673
93244,Lemon Cove,Tulare,Standard,402,93244
93207,California Hot Springs,Tulare,Standard,269,93207
93260,Posey,Tulare,Standard,193,93260
93603,Badger,Tulare,Standard,137,93603
93262,Sequoia National Park,Tulare,Standard,75,93262
93208,Camp Nelson,Tulare,P.O. Box,48,93208
93227,Goshen,Tulare,P.O. Box,0,93227
93237,Kaweah,Tulare,P.O. Box,0,93237
93633,Kings Canyon National Pk,Tulare,P.O. Box,0,93633
93275,Tulare,Tulare,P.O. Box,0,93275
93278,Visalia,Tulare,P.O. Box,0,93278
93279,Visalia,Tulare,P.O. Box,0,93279
93290,Visalia,Tulare,P.O. Box,0,93290
93282,Waukena,Tulare,P.O. Box,0,93282
93670,Yettem,Tulare,P.O. Box,0,93670
95370,Sonora,Tuolumne,Standard,27680,95370
95327,Jamestown,Tuolumne,Standard,7655,95327
95383,Twain Harte,Tuolumne,Standard,4227,95383
95379,Tuolumne,Tuolumne,Standard,3616,95379
95321,Groveland,Tuolumne,Standard,3118,95321
95372,Soulsbyville,Tuolumne,Standard,2243,95372
95310,Columbia,Tuolumne,Standard,1924,95310
95346,Mi Wuk Village,Tuolumne,Standard,1798,95346
95335,Long Barn,Tuolumne,Standard,198,95335
95305,Big Oak Flat,Tuolumne,P.O. Box,52,95305
95375,Strawberry,Tuolumne,P.O. Box,5,95375
95309,Chinese Camp,Tuolumne,P.O. Box,0,95309
95347,Moccasin,Tuolumne,P.O. Box,0,95347
95364,Pinecrest,Tuolumne,Standard,0,95364
95373,Standard,Tuolumne,P.O. Box,0,95373
93033,Oxnard,Ventura,Standard,83572,93033
93065,Simi Valley,Ventura,Standard,72763,93065
93030,Oxnard,Ventura,Standard,60191,93030
93063,Simi Valley,Ventura,Standard,56457,93063
93003,Ventura,Ventura,Standard,51956,93003
93036,Oxnard,Ventura,Standard,47234,93036
91320,Newbury Park,Ventura,Standard,45852,91320
93010,Camarillo,Ventura,Standard,44122,93010
91360,Thousand Oaks,Ventura,Standard,43389,91360
93021,Moorpark,Ventura,Standard,37989,93021
93012,Camarillo,Ventura,Standard,36234,93012
91362,Thousand Oaks,Ventura,Standard,36071,91362
93060,Santa Paula,Ventura,Standard,34226,93060
93001,Ventura,Ventura,Standard,33354,93001
93004,Ventura,Ventura,Standard,30494,93004
93035,Oxnard,Ventura,Standard,28795,93035
93041,Port Hueneme,Ventura,Standard,24487,93041
91361,Westlake Village,Ventura,Standard,20826,91361
93023,Ojai,Ventura,Standard,20272,93023
93015,Fillmore,Ventura,Standard,17713,93015
91377,Oak Park,Ventura,Standard,14440,91377
93022,Oak View,Ventura,Standard,7147,93022
93066,Somis,Ventura,Standard,3208,93066
93040,Piru,Ventura,P.O. Box,1832,93040
93043,Port Hueneme Cbc Base,Ventura,Unique,363,93043
93042,Point Mugu Nawc,Ventura,Unique,99,93042
93064,Brandeis,Ventura,Unique,0,93064
93011,Camarillo,Ventura,P.O. Box,0,93011
93016,Fillmore,Ventura,P.O. Box,0,93016
93020,Moorpark,Ventura,P.O. Box,0,93020
91319,Newbury Park,Ventura,P.O. Box,0,91319
93024,Ojai,Ventura,P.O. Box,0,93024
93031,Oxnard,Ventura,P.O. Box,0,93031
93032,Oxnard,Ventura,P.O. Box,0,93032
93034,Oxnard,Ventura,P.O. Box,0,93034
93044,Port Hueneme,Ventura,P.O. Box,0,93044
93061,Santa Paula,Ventura,P.O. Box,0,93061
93062,Simi Valley,Ventura,P.O. Box,0,93062
93094,Simi Valley,Ventura,P.O. Box,0,93094
93099,Simi Valley,Ventura,Unique,0,93099
91358,Thousand Oaks,Ventura,P.O. Box,0,91358
93002,Ventura,Ventura,P.O. Box,0,93002
93005,Ventura,Ventura,P.O. Box,0,93005
93006,Ventura,Ventura,P.O. Box,0,93006
93007,Ventura,Ventura,P.O. Box,0,93007
93009,Ventura,Ventura,Unique,0,93009
91359,Westlake Village,Ventura,P.O. Box,0,91359
95616,Davis,Yolo,Standard,50068,95616
95695,Woodland,Yolo,Standard,40121,95695
95691,West Sacramento,Yolo,Standard,37743,95691
95618,Davis,Yolo,Standard,27721,95618
95776,Woodland,Yolo,Standard,23169,95776
95605,West Sacramento,Yolo,Standard,14677,95605
95694,Winters,Yolo,Standard,10310,95694
95627,Esparto,Yolo,Standard,3892,95627
95645,Knights Landing,Yolo,Standard,1810,95645
95937,Dunnigan,Yolo,P.O. Box,1569,95937
95612,Clarksburg,Yolo,Standard,1062,95612
95653,Madison,Yolo,P.O. Box,727,95653
95607,Capay,Yolo,Standard,415,95607
95697,Yolo,Yolo,P.O. Box,392,95697
95637,Guinda,Yolo,Standard,315,95637
95698,Zamora,Yolo,P.O. Box,215,95698
95606,Brooks,Yolo,Standard,211,95606
95679,Rumsey,Yolo,P.O. Box,64,95679
95617,Davis,Yolo,P.O. Box,0,95617
95798,West Sacramento,Yolo,P.O. Box,0,95798
95799,West Sacramento,Yolo,P.O. Box,0,95799
95901,Marysville,Yuba,Standard,33150,95901
95961,Olivehurst,Yuba,Standard,27203,95961
95692,Wheatland,Yuba,Standard,5256,95692
95918,Browns Valley,Yuba,Standard,2738,95918
95903,Beale AFB,Yuba,Standard,1530,95903
95919,Brownsville,Yuba,Standard,1209,95919
95962,Oregon House,Yuba,Standard,1157,95962
95935,Dobbins,Yuba,Standard,680,95935
95922,Camptonville,Yuba,Standard,526,95922
95925,Challenge,Yuba,Standard,203,95925
95981,Strawberry Valley,Yuba,Standard,33,95981
95972,Rackerby,Yuba,Standard,0,95972
