Social Work,Undergraduate Degree,https://www.pdx.edu/academics/programs/undergraduate/bsw-social-work,"Law, Government and Public Service",pdx262,pdx.emsicc.com/program-code/pdx262,"<!-- Social Work -->
  <div id=""program-widget-442245-wrapper"" style=""height:100%"" >
  <script type=""text/javascript"" src=""https://widget.emsicc.com/scripts.js""></script>
  <script> generateWidget({clientId:'pdx',hasAllLocations:'true',hasCareerList:'false',hasEmployment:'true',hasImages:'true',hasJobOpenings:'true',hasNationalData:'true',hasOutlook:'true',hasSkills:'true',hasVisitButton:'false',hasWages:'true',id:'program-widget-442245',isHourlyWage:'false',labelSet:'default',locationName:'Portland',orderCareersBy:'None',primaryColor:'%236A7F11',programs:'pdx263',
  title:'pdx widget',visitButtonColor:'%236A7F11',headingText:'At%20Portland%20State%20University%2C%20our%20students%20who%20study%20%23Social%20Work%23%20can%20go%20into%20these%20careers%3A'})
  </script>
  </div>"
Social Work and Social Research,Graduate Program,https://www.pdx.edu/academics/programs/graduate/social-work-and-social-research,"Law, Government and Public Service",pdx264,pdx.emsicc.com/program-code/pdx264,"<!-- Social Work and Social Research -->
  <div id=""program-widget-3434d9-wrapper"" style=""height:100%"" >
  <script type=""text/javascript"" src=""https://widget.emsicc.com/scripts.js""></script>
  <script> generateWidget({clientId:'pdx',hasAllLocations:'true',hasCareerList:'false',hasEmployment:'true',hasImages:'true',hasJobOpenings:'true',hasNationalData:'true',hasOutlook:'true',hasSkills:'true',hasVisitButton:'false',hasWages:'true',id:'program-widget-3434d9',isHourlyWage:'false',labelSet:'default',locationName:'Portland',orderCareersBy:'None',primaryColor:'%236A7F11',programs:'pdx264',
  title:'pdx widget',visitButtonColor:'%236A7F11',headingText:'At%20Portland%20State%20University%2C%20our%20students%20who%20study%20%23Social%20Work%20and%20Social%20Research%23%20can%20go%20into%20these%20careers%3A'})
  </script>
  </div>"
Sociology,Undergraduate Degree,https://www.pdx.edu/academics/programs/undergraduate/sociology,"Law, Government and Public Service",pdx265,pdx.emsicc.com/program-code/pdx265,"<!-- Sociology -->
  <div id=""program-widget-4f7993-wrapper"" style=""height:100%"" >
  <script type=""text/javascript"" src=""https://widget.emsicc.com/scripts.js""></script>
  <script> generateWidget({clientId:'pdx',hasAllLocations:'true',hasCareerList:'false',hasEmployment:'true',hasImages:'true',hasJobOpenings:'true',hasNationalData:'true',hasOutlook:'true',hasSkills:'true',hasVisitButton:'false',hasWages:'true',id:'program-widget-4f7993',isHourlyWage:'false',labelSet:'default',locationName:'Portland',orderCareersBy:'None',primaryColor:'%236A7F11',programs:'pdx265',
  title:'pdx widget',visitButtonColor:'%236A7F11',headingText:'At%20Portland%20State%20University%2C%20our%20students%20who%20study%20%23Sociology%23%20can%20go%20into%20these%20careers%3A'})
  </script>
  </div>"
Sociology,Graduate Program,https://www.pdx.edu/academics/programs/graduate/sociology,"Law, Government and Public Service",pdx266,pdx.emsicc.com/program-code/pdx266,"<!-- Sociology -->
  <div id=""program-widget-0694f4-wrapper"" style=""height:100%"" >
  <script type=""text/javascript"" src=""https://widget.emsicc.com/scripts.js""></script>
  <script> generateWidget({clientId:'pdx',hasAllLocations:'true',hasCareerList:'false',hasEmployment:'true',hasImages:'true',hasJobOpenings:'true',hasNationalData:'true',hasOutlook:'true',hasSkills:'true',hasVisitButton:'false',hasWages:'true',id:'program-widget-0694f4',isHourlyWage:'false',labelSet:'default',locationName:'Portland',orderCareersBy:'None',primaryColor:'%236A7F11',programs:'pdx266',
  title:'pdx widget',visitButtonColor:'%236A7F11',headingText:'At%20Portland%20State%20University%2C%20our%20students%20who%20study%20%23Sociology%23%20can%20go%20into%20these%20careers%3A'})
  </script>
  </div>"
Sonic Arts and Music Production,Undergraduate Degree,https://www.pdx.edu/academics/programs/undergraduate/sonic-arts-and-music-production,Liberal Arts,pdx267,pdx.emsicc.com/program-code/pdx267,"<!-- Sonic Arts and Music Production -->
  <div id=""program-widget-bfba22-wrapper"" style=""height:100%"" >
  <script type=""text/javascript"" src=""https://widget.emsicc.com/scripts.js""></script>
  <script> generateWidget({clientId:'pdx',hasAllLocations:'true',hasCareerList:'false',hasEmployment:'true',hasImages:'true',hasJobOpenings:'true',hasNationalData:'true',hasOutlook:'true',hasSkills:'true',hasVisitButton:'false',hasWages:'true',id:'program-widget-bfba22',isHourlyWage:'false',labelSet:'default',locationName:'Portland',orderCareersBy:'None',primaryColor:'%236A7F11',programs:'pdx267',
  title:'pdx widget',visitButtonColor:'%236A7F11',headingText:'At%20Portland%20State%20University%2C%20our%20students%20who%20study%20%23Sonic%20Arts%20and%20Music%20Production%23%20can%20go%20into%20these%20careers%3A'})
  </script>
  </div>"
Space and Planetary Science Minor,Minor,https://www.pdx.edu/academics/programs/undergraduate/space-and-planetary-science,STEM,pdx268,pdx.emsicc.com/program-code/pdx268,"<!-- Space and Planetary Science Minor -->
  <div id=""program-widget-030ad0-wrapper"" style=""height:100%"" >
  <script type=""text/javascript"" src=""https://widget.emsicc.com/scripts.js""></script>
  <script> generateWidget({clientId:'pdx',hasAllLocations:'true',hasCareerList:'false',hasEmployment:'true',hasImages:'true',hasJobOpenings:'true',hasNationalData:'true',hasOutlook:'true',hasSkills:'true',hasVisitButton:'false',hasWages:'true',id:'program-widget-030ad0',isHourlyWage:'false',labelSet:'default',locationName:'Portland',orderCareersBy:'None',primaryColor:'%236A7F11',programs:'pdx268',
  title:'pdx widget',visitButtonColor:'%236A7F11',headingText:'At%20Portland%20State%20University%2C%20our%20students%20who%20study%20%23Space%20and%20Planetary%20Science%20Minor%23%20can%20go%20into%20these%20careers%3A'})
  </script>
  </div>"
Spanish,Undergraduate Degree,https://www.pdx.edu/academics/programs/undergraduate/spanish,Liberal Arts,pdx269,pdx.emsicc.com/program-code/pdx269,"<!-- Spanish -->
  <div id=""program-widget-2e541e-wrapper"" style=""height:100%"" >
  <script type=""text/javascript"" src=""https://widget.emsicc.com/scripts.js""></script>
  <script> generateWidget({clientId:'pdx',hasAllLocations:'true',hasCareerList:'false',hasEmployment:'true',hasImages:'true',hasJobOpenings:'true',hasNationalData:'true',hasOutlook:'true',hasSkills:'true',hasVisitButton:'false',hasWages:'true',id:'program-widget-2e541e',isHourlyWage:'false',labelSet:'default',locationName:'Portland',orderCareersBy:'None',primaryColor:'%236A7F11',programs:'pdx269',
  title:'pdx widget',visitButtonColor:'%236A7F11',headingText:'At%20Portland%20State%20University%2C%20our%20students%20who%20study%20%23Spanish%23%20can%20go%20into%20these%20careers%3A'})
  </script>
  </div>"
Spanish,Graduate Program,https://www.pdx.edu/academics/programs/graduate/spanish,Liberal Arts,pdx270,pdx.emsicc.com/program-code/pdx270,"<!-- Spanish -->
  <div id=""program-widget-c2efa1-wrapper"" style=""height:100%"" >
  <script type=""text/javascript"" src=""https://widget.emsicc.com/scripts.js""></script>
  <script> generateWidget({clientId:'pdx',hasAllLocations:'true',hasCareerList:'false',hasEmployment:'true',hasImages:'true',hasJobOpenings:'true',hasNationalData:'true',hasOutlook:'true',hasSkills:'true',hasVisitButton:'false',hasWages:'true',id:'program-widget-c2efa1',isHourlyWage:'false',labelSet:'default',locationName:'Portland',orderCareersBy:'None',primaryColor:'%236A7F11',programs:'pdx270',
  title:'pdx widget',visitButtonColor:'%236A7F11',headingText:'At%20Portland%20State%20University%2C%20our%20students%20who%20study%20%23Spanish%23%20can%20go%20into%20these%20careers%3A'})
  </script>
  </div>"
Special Education,Graduate Program,https://www.pdx.edu/academics/programs/graduate/special-education,Education,pdx272,pdx.emsicc.com/program-code/pdx272,"<!-- Special Education -->
  <div id=""program-widget-cb30cf-wrapper"" style=""height:100%"" >
  <script type=""text/javascript"" src=""https://widget.emsicc.com/scripts.js""></script>
  <script> generateWidget({clientId:'pdx',hasAllLocations:'true',hasCareerList:'false',hasEmployment:'true',hasImages:'true',hasJobOpenings:'true',hasNationalData:'true',hasOutlook:'true',hasSkills:'true',hasVisitButton:'false',hasWages:'true',id:'program-widget-cb30cf',isHourlyWage:'false',labelSet:'default',locationName:'Portland',orderCareersBy:'None',primaryColor:'%236A7F11',programs:'pdx271',
  title:'pdx widget',visitButtonColor:'%236A7F11',headingText:'At%20Portland%20State%20University%2C%20our%20students%20who%20study%20%23Special%20Education%23%20can%20go%20into%20these%20careers%3A'})
  </script>
  </div>"
Special Education,Undergraduate Degree,https://www.pdx.edu/academics/programs/undergraduate/special-education,Education,pdx271,pdx.emsicc.com/program-code/pdx271,"<!-- Special Education -->
  <div id=""program-widget-42657a-wrapper"" style=""height:100%"" >
  <script type=""text/javascript"" src=""https://widget.emsicc.com/scripts.js""></script>
  <script> generateWidget({clientId:'pdx',hasAllLocations:'true',hasCareerList:'false',hasEmployment:'true',hasImages:'true',hasJobOpenings:'true',hasNationalData:'true',hasOutlook:'true',hasSkills:'true',hasVisitButton:'false',hasWages:'true',id:'program-widget-42657a',isHourlyWage:'false',labelSet:'default',locationName:'Portland',orderCareersBy:'None',primaryColor:'%236A7F11',programs:'pdx272',
  title:'pdx widget',visitButtonColor:'%236A7F11',headingText:'At%20Portland%20State%20University%2C%20our%20students%20who%20study%20%23Special%20Education%23%20can%20go%20into%20these%20careers%3A'})
  </script>
  </div>"
Speech and Hearing Sciences,Graduate Program,https://www.pdx.edu/academics/programs/graduate/speech-and-hearing-sciences,Health,pdx274,pdx.emsicc.com/program-code/pdx274,"<!-- Speech and Hearing Sciences -->
  <div id=""program-widget-17af7e-wrapper"" style=""height:100%"" >
  <script type=""text/javascript"" src=""https://widget.emsicc.com/scripts.js""></script>
  <script> generateWidget({clientId:'pdx',hasAllLocations:'true',hasCareerList:'false',hasEmployment:'true',hasImages:'true',hasJobOpenings:'true',hasNationalData:'true',hasOutlook:'true',hasSkills:'true',hasVisitButton:'false',hasWages:'true',id:'program-widget-17af7e',isHourlyWage:'false',labelSet:'default',locationName:'Portland',orderCareersBy:'None',primaryColor:'%236A7F11',programs:'pdx273',
  title:'pdx widget',visitButtonColor:'%236A7F11',headingText:'At%20Portland%20State%20University%2C%20our%20students%20who%20study%20%23Speech%20and%20Hearing%20Sciences%23%20can%20go%20into%20these%20careers%3A'})
  </script>
  </div>"
Speech and Hearing Sciences,Undergraduate Degree,https://www.pdx.edu/academics/programs/undergraduate/speech-and-hearing-sciences,Health,pdx273,pdx.emsicc.com/program-code/pdx273,"<!-- Speech and Hearing Sciences -->
  <div id=""program-widget-167cf0-wrapper"" style=""height:100%"" >
  <script type=""text/javascript"" src=""https://widget.emsicc.com/scripts.js""></script>
  <script> generateWidget({clientId:'pdx',hasAllLocations:'true',hasCareerList:'false',hasEmployment:'true',hasImages:'true',hasJobOpenings:'true',hasNationalData:'true',hasOutlook:'true',hasSkills:'true',hasVisitButton:'false',hasWages:'true',id:'program-widget-167cf0',isHourlyWage:'false',labelSet:'default',locationName:'Portland',orderCareersBy:'None',primaryColor:'%236A7F11',programs:'pdx274',
  title:'pdx widget',visitButtonColor:'%236A7F11',headingText:'At%20Portland%20State%20University%2C%20our%20students%20who%20study%20%23Speech%20and%20Hearing%20Sciences%23%20can%20go%20into%20these%20careers%3A'})
  </script>
  </div>"
Statistics,Graduate Program,https://www.pdx.edu/academics/programs/graduate/statistics,STEM,pdx275,pdx.emsicc.com/program-code/pdx275,"<!-- Statistics -->
  <div id=""program-widget-3f914e-wrapper"" style=""height:100%"" >
  <script type=""text/javascript"" src=""https://widget.emsicc.com/scripts.js""></script>
  <script> generateWidget({clientId:'pdx',hasAllLocations:'true',hasCareerList:'false',hasEmployment:'true',hasImages:'true',hasJobOpenings:'true',hasNationalData:'true',hasOutlook:'true',hasSkills:'true',hasVisitButton:'false',hasWages:'true',id:'program-widget-3f914e',isHourlyWage:'false',labelSet:'default',locationName:'Portland',orderCareersBy:'None',primaryColor:'%236A7F11',programs:'pdx275',
  title:'pdx widget',visitButtonColor:'%236A7F11',headingText:'At%20Portland%20State%20University%2C%20our%20students%20who%20study%20%23Statistics%23%20can%20go%20into%20these%20careers%3A'})
  </script>
  </div>"
Strategic Management of Technology,Graduate Program,https://www.pdx.edu/academics/programs/graduate/strategic-management-technology,Business and Marketing,pdx276,pdx.emsicc.com/program-code/pdx276,"<!-- Strategic Management of Technology -->
  <div id=""program-widget-a7ddb5-wrapper"" style=""height:100%"" >
  <script type=""text/javascript"" src=""https://widget.emsicc.com/scripts.js""></script>
  <script> generateWidget({clientId:'pdx',hasAllLocations:'true',hasCareerList:'false',hasEmployment:'true',hasImages:'true',hasJobOpenings:'true',hasNationalData:'true',hasOutlook:'true',hasSkills:'true',hasVisitButton:'false',hasWages:'true',id:'program-widget-a7ddb5',isHourlyWage:'false',labelSet:'default',locationName:'Portland',orderCareersBy:'None',primaryColor:'%236A7F11',programs:'pdx276',
  title:'pdx widget',visitButtonColor:'%236A7F11',headingText:'At%20Portland%20State%20University%2C%20our%20students%20who%20study%20%23Strategic%20Management%20of%20Technology%23%20can%20go%20into%20these%20careers%3A'})
  </script>
  </div>"
Student Affairs in Higher Education,Graduate Program,https://www.pdx.edu/academics/programs/graduate/student-affairs-higher-education,Education,pdx277,pdx.emsicc.com/program-code/pdx277,"<!-- Student Affairs in Higher Education -->
  <div id=""program-widget-fa36c9-wrapper"" style=""height:100%"" >
  <script type=""text/javascript"" src=""https://widget.emsicc.com/scripts.js""></script>
  <script> generateWidget({clientId:'pdx',hasAllLocations:'true',hasCareerList:'false',hasEmployment:'true',hasImages:'true',hasJobOpenings:'true',hasNationalData:'true',hasOutlook:'true',hasSkills:'true',hasVisitButton:'false',hasWages:'true',id:'program-widget-fa36c9',isHourlyWage:'false',labelSet:'default',locationName:'Portland',orderCareersBy:'None',primaryColor:'%236A7F11',programs:'pdx277',
  title:'pdx widget',visitButtonColor:'%236A7F11',headingText:'At%20Portland%20State%20University%2C%20our%20students%20who%20study%20%23Student%20Affairs%20in%20Higher%20Education%23%20can%20go%20into%20these%20careers%3A'})
  </script>
  </div>"
Supply & Logistics Management,Undergraduate Degree,https://www.pdx.edu/academics/programs/undergraduate/supply-and-logistics-management,Business and Marketing,pdx278,pdx.emsicc.com/program-code/pdx278,"<!-- Supply & Logistics Management -->
  <div id=""program-widget-d31184-wrapper"" style=""height:100%"" >
  <script type=""text/javascript"" src=""https://widget.emsicc.com/scripts.js""></script>
  <script> generateWidget({clientId:'pdx',hasAllLocations:'true',hasCareerList:'false',hasEmployment:'true',hasImages:'true',hasJobOpenings:'true',hasNationalData:'true',hasOutlook:'true',hasSkills:'true',hasVisitButton:'false',hasWages:'true',id:'program-widget-d31184',isHourlyWage:'false',labelSet:'default',locationName:'Portland',orderCareersBy:'None',primaryColor:'%236A7F11',programs:'pdx278',
  title:'pdx widget',visitButtonColor:'%236A7F11',headingText:'At%20Portland%20State%20University%2C%20our%20students%20who%20study%20%23Supply%20%26%20Logistics%20Management%20%7C%20Portland%20State%20University%23%20can%20go%20into%20these%20careers%3A'})
  </script>
  </div>"
Sustainability Graduate Certificate,Graduate Program,https://www.pdx.edu/academics/programs/graduate/sustainability-graduate-certificate,Liberal Arts,pdx279,pdx.emsicc.com/program-code/pdx279,"<!-- Sustainability Graduate Certificate -->
  <div id=""program-widget-bed5e6-wrapper"" style=""height:100%"" >
  <script type=""text/javascript"" src=""https://widget.emsicc.com/scripts.js""></script>
  <script> generateWidget({clientId:'pdx',hasAllLocations:'true',hasCareerList:'false',hasEmployment:'true',hasImages:'true',hasJobOpenings:'true',hasNationalData:'true',hasOutlook:'true',hasSkills:'true',hasVisitButton:'false',hasWages:'true',id:'program-widget-bed5e6',isHourlyWage:'false',labelSet:'default',locationName:'Portland',orderCareersBy:'None',primaryColor:'%236A7F11',programs:'pdx279',
  title:'pdx widget',visitButtonColor:'%236A7F11',headingText:'At%20Portland%20State%20University%2C%20our%20students%20who%20study%20%23Sustainability%20Graduate%20Certificate%23%20can%20go%20into%20these%20careers%3A'})
  </script>
  </div>"
Sustainability Minor,Minor,https://www.pdx.edu/academics/programs/undergraduate/sustainability,Liberal Arts,pdx280,pdx.emsicc.com/program-code/pdx280,"<!-- Sustainability Minor -->
  <div id=""program-widget-e85299-wrapper"" style=""height:100%"" >
  <script type=""text/javascript"" src=""https://widget.emsicc.com/scripts.js""></script>
  <script> generateWidget({clientId:'pdx',hasAllLocations:'true',hasCareerList:'false',hasEmployment:'true',hasImages:'true',hasJobOpenings:'true',hasNationalData:'true',hasOutlook:'true',hasSkills:'true',hasVisitButton:'false',hasWages:'true',id:'program-widget-e85299',isHourlyWage:'false',labelSet:'default',locationName:'Portland',orderCareersBy:'None',primaryColor:'%236A7F11',programs:'pdx280',
  title:'pdx widget',visitButtonColor:'%236A7F11',headingText:'At%20Portland%20State%20University%2C%20our%20students%20who%20study%20%23Sustainability%20Minor%23%20can%20go%20into%20these%20careers%3A'})
  </script>
  </div>"
Sustainable Food Systems,Graduate Program,https://www.pdx.edu/academics/programs/graduate/sustainable-food-systems,"Agriculture, Food and Natural Resources",pdx281,pdx.emsicc.com/program-code/pdx281,"<!-- Sustainable Food Systems -->
  <div id=""program-widget-8e2134-wrapper"" style=""height:100%"" >
  <script type=""text/javascript"" src=""https://widget.emsicc.com/scripts.js""></script>
  <script> generateWidget({clientId:'pdx',hasAllLocations:'true',hasCareerList:'false',hasEmployment:'true',hasImages:'true',hasJobOpenings:'true',hasNationalData:'true',hasOutlook:'true',hasSkills:'true',hasVisitButton:'false',hasWages:'true',id:'program-widget-8e2134',isHourlyWage:'false',labelSet:'default',locationName:'Portland',orderCareersBy:'None',primaryColor:'%236A7F11',programs:'pdx281',
  title:'pdx widget',visitButtonColor:'%236A7F11',headingText:'At%20Portland%20State%20University%2C%20our%20students%20who%20study%20%23Sustainable%20Food%20Systems%23%20can%20go%20into%20these%20careers%3A'})
  </script>
  </div>"
Sustainable Urban Development Minor,Minor,https://www.pdx.edu/academics/programs/undergraduate/sustainable-urban-development,STEM,pdx282,pdx.emsicc.com/program-code/pdx282,"<!-- Sustainable Urban Development Minor -->
  <div id=""program-widget-a56c52-wrapper"" style=""height:100%"" >
  <script type=""text/javascript"" src=""https://widget.emsicc.com/scripts.js""></script>
  <script> generateWidget({clientId:'pdx',hasAllLocations:'true',hasCareerList:'false',hasEmployment:'true',hasImages:'true',hasJobOpenings:'true',hasNationalData:'true',hasOutlook:'true',hasSkills:'true',hasVisitButton:'false',hasWages:'true',id:'program-widget-a56c52',isHourlyWage:'false',labelSet:'default',locationName:'Portland',orderCareersBy:'None',primaryColor:'%236A7F11',programs:'pdx282',
  title:'pdx widget',visitButtonColor:'%236A7F11',headingText:'At%20Portland%20State%20University%2C%20our%20students%20who%20study%20%23Sustainable%20Urban%20Development%20Minor%23%20can%20go%20into%20these%20careers%3A'})
  </script>
  </div>"
Systems Engineering Fundamentals Certificate,Graduate Program,https://www.pdx.edu/academics/programs/graduate/systems-engineering-fundamentals-certificate,STEM,pdx283,pdx.emsicc.com/program-code/pdx283,"<!-- Systems Engineering Fundamentals Certificate -->
  <div id=""program-widget-6ba4ae-wrapper"" style=""height:100%"" >
  <script type=""text/javascript"" src=""https://widget.emsicc.com/scripts.js""></script>
  <script> generateWidget({clientId:'pdx',hasAllLocations:'true',hasCareerList:'false',hasEmployment:'true',hasImages:'true',hasJobOpenings:'true',hasNationalData:'true',hasOutlook:'true',hasSkills:'true',hasVisitButton:'false',hasWages:'true',id:'program-widget-6ba4ae',isHourlyWage:'false',labelSet:'default',locationName:'Portland',orderCareersBy:'None',primaryColor:'%236A7F11',programs:'pdx283',
  title:'pdx widget',visitButtonColor:'%236A7F11',headingText:'At%20Portland%20State%20University%2C%20our%20students%20who%20study%20%23Systems%20Engineering%20Fundamentals%20Certificate%23%20can%20go%20into%20these%20careers%3A'})
  </script>
  </div>"
Systems Minor,Minor,https://www.pdx.edu/academics/programs/undergraduate/systems,STEM,pdx284,pdx.emsicc.com/program-code/pdx284,"<!-- Systems Minor -->
  <div id=""program-widget-4b052a-wrapper"" style=""height:100%"" >
  <script type=""text/javascript"" src=""https://widget.emsicc.com/scripts.js""></script>
  <script> generateWidget({clientId:'pdx',hasAllLocations:'true',hasCareerList:'false',hasEmployment:'true',hasImages:'true',hasJobOpenings:'true',hasNationalData:'true',hasOutlook:'true',hasSkills:'true',hasVisitButton:'false',hasWages:'true',id:'program-widget-4b052a',isHourlyWage:'false',labelSet:'default',locationName:'Portland',orderCareersBy:'None',primaryColor:'%236A7F11',programs:'pdx284',
  title:'pdx widget',visitButtonColor:'%236A7F11',headingText:'At%20Portland%20State%20University%2C%20our%20students%20who%20study%20%23Systems%20Minor%23%20can%20go%20into%20these%20careers%3A'})
  </script>
  </div>"
Systems Science,Graduate Program,https://www.pdx.edu/academics/programs/graduate/systems-science,STEM,pdx285,pdx.emsicc.com/program-code/pdx285,"<!-- Systems Science -->
  <div id=""program-widget-f9d5bf-wrapper"" style=""height:100%"" >
  <script type=""text/javascript"" src=""https://widget.emsicc.com/scripts.js""></script>
  <script> generateWidget({clientId:'pdx',hasAllLocations:'true',hasCareerList:'false',hasEmployment:'true',hasImages:'true',hasJobOpenings:'true',hasNationalData:'true',hasOutlook:'true',hasSkills:'true',hasVisitButton:'false',hasWages:'true',id:'program-widget-f9d5bf',isHourlyWage:'false',labelSet:'default',locationName:'Portland',orderCareersBy:'None',primaryColor:'%236A7F11',programs:'pdx285',
  title:'pdx widget',visitButtonColor:'%236A7F11',headingText:'At%20Portland%20State%20University%2C%20our%20students%20who%20study%20%23Systems%20Science%23%20can%20go%20into%20these%20careers%3A'})
  </script>
  </div>"
Taxation,Graduate Program,https://www.pdx.edu/academics/programs/graduate/taxation-certificate,Business and Marketing,pdx286,pdx.emsicc.com/program-code/pdx286,"<!-- Taxation -->
  <div id=""program-widget-271392-wrapper"" style=""height:100%"" >
  <script type=""text/javascript"" src=""https://widget.emsicc.com/scripts.js""></script>
  <script> generateWidget({clientId:'pdx',hasAllLocations:'true',hasCareerList:'false',hasEmployment:'true',hasImages:'true',hasJobOpenings:'true',hasNationalData:'true',hasOutlook:'true',hasSkills:'true',hasVisitButton:'false',hasWages:'true',id:'program-widget-271392',isHourlyWage:'false',labelSet:'default',locationName:'Portland',orderCareersBy:'None',primaryColor:'%236A7F11',programs:'pdx286',
  title:'pdx widget',visitButtonColor:'%236A7F11',headingText:'At%20Portland%20State%20University%2C%20our%20students%20who%20study%20%23Taxation%23%20can%20go%20into%20these%20careers%3A'})
  </script>
  </div>"
Taxation Certificate,Graduate Program,https://www.pdx.edu/academics/programs/graduate/taxation-certificate,Business and Marketing,pdx287,pdx.emsicc.com/program-code/pdx287,"<!-- Taxation Certificate -->
  <div id=""program-widget-a121b0-wrapper"" style=""height:100%"" >
  <script type=""text/javascript"" src=""https://widget.emsicc.com/scripts.js""></script>
  <script> generateWidget({clientId:'pdx',hasAllLocations:'true',hasCareerList:'false',hasEmployment:'true',hasImages:'true',hasJobOpenings:'true',hasNationalData:'true',hasOutlook:'true',hasSkills:'true',hasVisitButton:'false',hasWages:'true',id:'program-widget-a121b0',isHourlyWage:'false',labelSet:'default',locationName:'Portland',orderCareersBy:'None',primaryColor:'%236A7F11',programs:'pdx287',
  title:'pdx widget',visitButtonColor:'%236A7F11',headingText:'At%20Portland%20State%20University%2C%20our%20students%20who%20study%20%23Taxation%20Certificate%23%20can%20go%20into%20these%20careers%3A'})
  </script>
  </div>"
Teaching Adult Learners,Graduate Program,https://www.pdx.edu/academics/programs/graduate/teaching-adult-learners,Education,pdx288,pdx.emsicc.com/program-code/pdx288,"<!-- Teaching Adult Learners -->
  <div id=""program-widget-df36b2-wrapper"" style=""height:100%"" >
  <script type=""text/javascript"" src=""https://widget.emsicc.com/scripts.js""></script>
  <script> generateWidget({clientId:'pdx',hasAllLocations:'true',hasCareerList:'false',hasEmployment:'true',hasImages:'true',hasJobOpenings:'true',hasNationalData:'true',hasOutlook:'true',hasSkills:'true',hasVisitButton:'false',hasWages:'true',id:'program-widget-df36b2',isHourlyWage:'false',labelSet:'default',locationName:'Portland',orderCareersBy:'None',primaryColor:'%236A7F11',programs:'pdx288',
  title:'pdx widget',visitButtonColor:'%236A7F11',headingText:'At%20Portland%20State%20University%2C%20our%20students%20who%20study%20%23Teaching%20Adult%20Learners%23%20can%20go%20into%20these%20careers%3A'})
  </script>
  </div>"
Teaching English as a Second Language,Undergraduate Degree,https://www.pdx.edu/academics/programs/undergraduate/teaching-english-second-language,Education,pdx289,pdx.emsicc.com/program-code/pdx289,"<!-- Teaching English as a Second Language -->
  <div id=""program-widget-7719b5-wrapper"" style=""height:100%"" >
  <script type=""text/javascript"" src=""https://widget.emsicc.com/scripts.js""></script>
  <script> generateWidget({clientId:'pdx',hasAllLocations:'true',hasCareerList:'false',hasEmployment:'true',hasImages:'true',hasJobOpenings:'true',hasNationalData:'true',hasOutlook:'true',hasSkills:'true',hasVisitButton:'false',hasWages:'true',id:'program-widget-7719b5',isHourlyWage:'false',labelSet:'default',locationName:'Portland',orderCareersBy:'None',primaryColor:'%236A7F11',programs:'pdx289',
  title:'pdx widget',visitButtonColor:'%236A7F11',headingText:'At%20Portland%20State%20University%2C%20our%20students%20who%20study%20%23Teaching%20English%20as%20a%20Second%20Language%23%20can%20go%20into%20these%20careers%3A'})
  </script>
  </div>"
Teaching English to Speakers of Other Languages,Graduate Program,https://www.pdx.edu/academics/programs/graduate/teaching-english-speakers-other-languages,Education,pdx290,pdx.emsicc.com/program-code/pdx290,"<!-- Teaching English to Speakers of Other Languages -->
  <div id=""program-widget-e7277b-wrapper"" style=""height:100%"" >
  <script type=""text/javascript"" src=""https://widget.emsicc.com/scripts.js""></script>
  <script> generateWidget({clientId:'pdx',hasAllLocations:'true',hasCareerList:'false',hasEmployment:'true',hasImages:'true',hasJobOpenings:'true',hasNationalData:'true',hasOutlook:'true',hasSkills:'true',hasVisitButton:'false',hasWages:'true',id:'program-widget-e7277b',isHourlyWage:'false',labelSet:'default',locationName:'Portland',orderCareersBy:'None',primaryColor:'%236A7F11',programs:'pdx290',
  title:'pdx widget',visitButtonColor:'%236A7F11',headingText:'At%20Portland%20State%20University%2C%20our%20students%20who%20study%20%23Teaching%20English%20to%20Speakers%20of%20Other%20Languages%23%20can%20go%20into%20these%20careers%3A'})
  </script>
  </div>"
Teaching Japanese as a Foreign Language,Certificate,https://www.pdx.edu/academics/programs/undergraduate/teaching-japanese-foreign-language-certificate,Liberal Arts,pdx291,pdx.emsicc.com/program-code/pdx291,"<!-- Teaching Japanese as a Foreign Language -->
  <div id=""program-widget-d350ee-wrapper"" style=""height:100%"" >
  <script type=""text/javascript"" src=""https://widget.emsicc.com/scripts.js""></script>
  <script> generateWidget({clientId:'pdx',hasAllLocations:'true',hasCareerList:'false',hasEmployment:'true',hasImages:'true',hasJobOpenings:'true',hasNationalData:'true',hasOutlook:'true',hasSkills:'true',hasVisitButton:'false',hasWages:'true',id:'program-widget-d350ee',isHourlyWage:'false',labelSet:'default',locationName:'Portland',orderCareersBy:'None',primaryColor:'%236A7F11',programs:'pdx291',
  title:'pdx widget',visitButtonColor:'%236A7F11',headingText:'At%20Portland%20State%20University%2C%20our%20students%20who%20study%20%23Teaching%20Japanese%20as%20a%20Foreign%20Language%23%20can%20go%20into%20these%20careers%3A'})
  </script>
  </div>"
