computational_intelligence:,'https://apply.pdx.edu/register/grad?sys:field:gr_acad_int=20b3095d-eb19-4e0e-b3af-3ac65a57cca7','20b3095d-eb19-4e0e-b3af-3ac65a57cca7',FALSE,20b3095d-eb19-4e0e-b3af-3ac65a57cca7
computer_modeling_and_simulation:,'https://apply.pdx.edu/register/grad?sys:field:gr_acad_int=84d61991-3625-4c52-9e56-dd4b576f60a2','84d61991-3625-4c52-9e56-dd4b576f60a2',FALSE,84d61991-3625-4c52-9e56-dd4b576f60a2
applied_conflict_resolution:,'https://apply.pdx.edu/register/grad?sys:field:gr_acad_int=1a0cd821-1b37-424d-a4ba-398fae25684b','1a0cd821-1b37-424d-a4ba-398fae25684b',FALSE,1a0cd821-1b37-424d-a4ba-398fae25684b
conflict_resolution:,'https://apply.pdx.edu/register/grad?sys:field:gr_acad_int=874b5560-65a5-45ad-9a8b-1acee906a448','874b5560-65a5-45ad-9a8b-1acee906a448',FALSE,Default
conflict_resolution:,'https://apply.pdx.edu/register/grad?sys:field:gr_acad_int=f3af73ab-51fa-4b16-8b71-94541133a424','f3af73ab-51fa-4b16-8b71-94541133a424',FALSE,
creative_writing:,'https://apply.pdx.edu/register/grad?sys:field:gr_acad_int=2ff26697-bd88-4db4-8341-d941f2e70deb','2ff26697-bd88-4db4-8341-d941f2e70deb',FALSE,Default
creative_writing:,'https://apply.pdx.edu/register/grad?sys:field:gr_acad_int=4f8bb51e-9b06-46a5-b314-002fc699f72b','4f8bb51e-9b06-46a5-b314-002fc699f72b',FALSE,
creative_writing:,'https://apply.pdx.edu/register/grad?sys:field:gr_acad_int=fdcc2a51-41ed-4fad-bbf6-91690056b7f7','fdcc2a51-41ed-4fad-bbf6-91690056b7f7',FALSE,
:,'https://apply.pdx.edu/register/grad?sys:field:gr_acad_int=d1565582-be9e-401b-913e-07193d98a766','d1565582-be9e-401b-913e-07193d98a766',TRUE,
earth_environment_and_society:,'https://apply.pdx.edu/register/grad?sys:field:gr_acad_int=87f00eba-a1d1-436c-af22-bd75f13e397e','87f00eba-a1d1-436c-af22-bd75f13e397e',FALSE,87f00eba-a1d1-436c-af22-bd75f13e397e
engineering_geology:,'https://apply.pdx.edu/register/grad?sys:field:gr_acad_int=7e1946de-89c1-48f8-8ec9-93d9651b61a0','7e1946de-89c1-48f8-8ec9-93d9651b61a0',FALSE,7e1946de-89c1-48f8-8ec9-93d9651b61a0
english:,'https://apply.pdx.edu/register/grad?sys:field:gr_acad_int=ca376eaf-5ffb-470d-9ab6-cbd6cef52b14','ca376eaf-5ffb-470d-9ab6-cbd6cef52b14',FALSE,ca376eaf-5ffb-470d-9ab6-cbd6cef52b14
:,'https://apply.pdx.edu/register/grad?sys:field:gr_acad_int=0007eb42-fa73-4130-8450-467466a367ee','0007eb42-fa73-4130-8450-467466a367ee',TRUE,
environmental_geology:,'https://apply.pdx.edu/register/grad?sys:field:gr_acad_int=1427493a-be47-4e2f-80c8-eede63eb6bda','1427493a-be47-4e2f-80c8-eede63eb6bda',FALSE,1427493a-be47-4e2f-80c8-eede63eb6bda
environmental_management:,'https://apply.pdx.edu/register/grad?sys:field:gr_acad_int=dc74f716-2956-476b-8f48-4e0d637aadd4','dc74f716-2956-476b-8f48-4e0d637aadd4',FALSE,dc74f716-2956-476b-8f48-4e0d637aadd4
environmental_science_and_management:,'https://apply.pdx.edu/register/grad?sys:field:gr_acad_int=ae55b258-c421-4d54-93d2-a7aa9841048e','ae55b258-c421-4d54-93d2-a7aa9841048e',FALSE,ae55b258-c421-4d54-93d2-a7aa9841048e
environmental_science_and_management_psm:,'https://apply.pdx.edu/register/grad?sys:field:gr_acad_int=7804bcce-01d3-4fd3-a1c6-fd40f099115a','7804bcce-01d3-4fd3-a1c6-fd40f099115a',FALSE,7804bcce-01d3-4fd3-a1c6-fd40f099115a
gender_race_and_nations:,'https://apply.pdx.edu/register/grad?sys:field:gr_acad_int=840b8788-6b1b-4a14-98c9-61b79e44a456','840b8788-6b1b-4a14-98c9-61b79e44a456',FALSE,840b8788-6b1b-4a14-98c9-61b79e44a456
geographic_information_systems:,'https://apply.pdx.edu/register/grad?sys:field:gr_acad_int=b52d426f-f6a0-4142-8056-ca2b7f2a907a','b52d426f-f6a0-4142-8056-ca2b7f2a907a',FALSE,b52d426f-f6a0-4142-8056-ca2b7f2a907a
geographic_information_science_gis:,'https://apply.pdx.edu/register/grad?sys:field:gr_acad_int=bbb2d17e-6eb8-460f-8091-638f6e089b8a','bbb2d17e-6eb8-460f-8091-638f6e089b8a',FALSE,bbb2d17e-6eb8-460f-8091-638f6e089b8a
geography:,'https://apply.pdx.edu/register/grad?sys:field:gr_acad_int=6f4293ed-bfcc-4398-b4df-592846b15e9d','6f4293ed-bfcc-4398-b4df-592846b15e9d',FALSE,Default
geography:,'https://apply.pdx.edu/register/grad?sys:field:gr_acad_int=e9b6cb36-fa2f-494a-82e9-e0639cc27e1a','e9b6cb36-fa2f-494a-82e9-e0639cc27e1a',FALSE,
geology:,'https://apply.pdx.edu/register/grad?sys:field:gr_acad_int=70184a2b-10fd-4d94-9255-694736cdaecd','70184a2b-10fd-4d94-9255-694736cdaecd',FALSE,Default
geology:,'https://apply.pdx.edu/register/grad?sys:field:gr_acad_int=fad2bbff-a1f9-4780-89f0-ed211b90fadc','fad2bbff-a1f9-4780-89f0-ed211b90fadc',FALSE,
geology:,'https://apply.pdx.edu/register/grad?sys:field:gr_acad_int=254ec7de-5329-43f1-b3f7-2fa49bb766d4','254ec7de-5329-43f1-b3f7-2fa49bb766d4',FALSE,
geology:,'https://apply.pdx.edu/register/grad?sys:field:gr_acad_int=4f84a664-c3f8-4df5-9c5b-09ed21bf67b8','4f84a664-c3f8-4df5-9c5b-09ed21bf67b8',FALSE,
geology:,'https://apply.pdx.edu/register/grad?sys:field:gr_acad_int=0abe480b-6b7b-46ee-a13a-e20d707f2e06','0abe480b-6b7b-46ee-a13a-e20d707f2e06',FALSE,
geology:,'https://apply.pdx.edu/register/grad?sys:field:gr_acad_int=a65f8807-c614-44e2-acc4-1b693428554f','a65f8807-c614-44e2-acc4-1b693428554f',FALSE,
history:,'https://apply.pdx.edu/register/grad?sys:field:gr_acad_int=80113c62-09ca-4760-949e-86161ec9c2aa','80113c62-09ca-4760-949e-86161ec9c2aa',FALSE,80113c62-09ca-4760-949e-86161ec9c2aa
holocaust_and_genocideatrocity_prevention:,'https://apply.pdx.edu/register/grad?sys:field:gr_acad_int=149037c7-fb7f-428f-ae3d-546447b47420','149037c7-fb7f-428f-ae3d-546447b47420',FALSE,149037c7-fb7f-428f-ae3d-546447b47420
